"17.776,-1.43,10.694,2.702,-4.842,0.804","16.932,-2.456,10.444,2.622,-5.536,1.088","17.254,-2.118,9.68,3.608,-6.144,1.456","17.99,-1.458,8.9,4.922,-6.702,1.766","17.226,-0.672,7.458,5.76,-7.214,2.066","16.002,-0.594,5.814,5.874,-7.628,2.424","14.084,-0.08,2.88,5.714,-7.972,2.882","13.098,3.204,1.294,5.424,-8.38,3.494","12.38,6.774,2.534,5.308,-8.926,4.04","11.618,7.68,1.29,5.626,-9.566,4.542","12.036,5.184,-1.394,6.158,-10.126,4.882","12.58,2.12,-4.732,6.626,-10.482,4.732","12.1,1.32,-6.792,6.704,-10.662,4.212","10.776,2.596,-8.096,6.336,-10.582,3.802","9.216,4.124,-10.574,6.07,-10.038,3.518","8.074,4.934,-12.966,5.616,-8.896,2.98","7.536,4.552,-14.55,4.34,-7.042,1.49","7.072,3.166,-16.538,1.666,-3.826,-1.762","7.438,1.228,-19.582,-2.278,1.936,-6.98","8.504,-0.632,-23.854,-5.804,10.138,-13.172","8.466,-0.906,-29.024,-2.424,18.654,-12.206","6.288,1.088,-33.27,14.91,25.0,-3.88","3.39,4.01,-38.23,20.362,28.134,-12.786","1.206,6.622,-39.224,2.474,13.318,-18.102","-0.114,8.726,-39.186,-4.888,12.642,-7.006","-1.532,10.864,-39.194,-4.008,21.056,-9.232","-5.066,10.128,-39.224,-10.82,29.058,-6.924","-10.084,-0.456,-39.224,-24.152,31.43,-5.418","-17.06,-17.59,-39.224,-34.906,32.396,-15.696","-25.9,-29.616,-39.224,-34.906,11.812,-17.888","-33.512,-25.288,-39.224,-28.888,-22.82,-7.96","-39.224,8.684,-39.224,5.148,-7.33,15.154","-39.224,26.254,-39.224,34.906,4.31,26.018","-39.084,36.094,-5.958,26.576,16.454,19.924","-39.224,39.224,24.328,9.178,22.666,21.972","-39.142,39.176,25.286,-5.238,15.304,13.614","-21.264,39.134,-21.172,-18.052,5.314,-4.978","-36.896,39.224,-39.224,-24.942,-3.258,0.688","-39.224,12.868,-37.574,-10.102,-5.824,5.268","-38.962,-39.224,-38.962,5.186,-5.91,9.344","-2.42,-39.224,4.392,9.126,2.672,11.718","32.458,-34.676,-33.152,7.694,6.916,6.534","-5.39,-3.616,-39.224,4.4,2.296,7.378","-2.742,32.022,-38.594,3.616,-1.556,9.754","-27.282,39.224,9.774,2.668,-3.424,7.138","-39.224,28.46,-5.02,0.662,-5.28,3.594","-39.132,-36.454,-3.934,1.218,-6.09,2.456","-38.884,-39.224,-11.146,2.138,-5.226,3.02","-38.95,-38.16,-11.562,3.072,-3.868,3.932","-37.126,-39.02,20.382,4.35,-3.042,4.27","-39.224,-39.224,14.874,5.898,-2.826,3.554","-39.224,-35.292,12.666,6.194,-2.954,2.664","-39.184,-19.082,18.4,4.106,-2.704,2.786","-39.222,-10.652,23.366,1.746,-2.606,3.222","-39.224,-12.62,27.072,-0.004,-3.08,3.078","-38.998,-18.286,26.266,-0.074,-3.348,3.156","-32.362,-24.542,26.62,0.266,-3.298,2.406","-22.434,-26.392,23.492,-2.106,-3.096,1.136","-18.104,-20.976,16.066,-3.318,-1.938,0.822","-17.208,-13.296,6.238,-2.34,-2.036,1.074"
"4.418,11.374,6.166,-1.458,-3.592,1.768","2.188,3.574,7.484,-1.73,-4.542,2.604","0.848,0.432,3.78,-1.762,-4.036,3.658","1.26,1.358,4.362,-2.008,-2.038,3.322","1.674,2.818,5.248,-2.59,-0.476,2.196","-0.202,4.492,5.04,-2.218,-0.14,2.046","-3.532,5.568,5.048,-1.28,-0.372,2.496","-4.302,6.334,4.088,-1.766,-0.418,2.128","1.364,5.238,6.504,-0.97,-0.516,2.362","3.166,1.808,8.482,1.094,-1.178,3.872","4.9,2.746,6.51,2.238,-1.37,3.388","8.868,5.316,6.346,1.022,-0.902,1.558","8.498,5.224,7.654,-1.592,-1.512,0.316","5.218,5.504,7.876,-2.636,-2.034,-1.31","5.782,4.42,5.272,-1.734,-1.922,-2.462","9.868,3.326,2.45,-0.118,-2.292,-3.412","11.03,5.6,4.584,1.198,-1.936,-4.066","7.642,7.24,2.648,1.276,-1.146,-4.478","2.628,-2.744,-2.472,-0.242,-0.426,-6.778","1.232,-1.908,3.024,-1.35,-0.182,-10.084","3.766,10.77,8.714,-1.736,-2.784,-10.16","7.228,10.422,13.792,-2.004,-4.098,-6.436","5.822,10.114,7.526,-2.334,-0.272,-2.144","8.2,2.072,-1.61,-0.274,2.078,-0.934","3.118,-2.814,-0.334,1.858,0.852,-0.38","4.854,2.92,1.556,2.08,-0.446,0.824","9.188,9.044,4.152,1.978,-0.348,3.172","3.13,13.992,9.33,2.442,-1.768,4.848","-4.172,16.574,6.86,3.738,-0.662,5.918","-2.42,14.186,0.462,2.026,0.95,5.422","12.112,5.758,-0.542,1.088,3.004,2.204","28.968,-0.154,2.012,-2.608,1.91,-2.852","21.556,2.11,-1.288,-3.416,-2.766,-2.736","9.024,1.968,-3.926,-0.368,-5.882,0.434","8.894,1.604,-0.386,0.228,-2.926,1.332","14.146,-0.874,0.31,0.338,1.172,3.226","10.83,-0.492,0.954,1.15,5.482,2.942","10.66,2.102,-2.182,0.248,1.916,-0.2","4.84,5.21,4.022,-0.414,1.496,-0.804","-0.306,7.43,5.704,-0.58,1.966,0.658","-11.888,9.68,17.984,-0.622,0.926,3.564","-15.474,4.728,14.444,-0.422,0.494,1.936","-7.292,2.268,-10.538,-0.682,0.442,0.816","12.602,3.054,9.706,-1.074,-0.066,1.056","36.466,-3.352,5.682,-0.938,-0.164,0.762","26.896,-4.204,-2.05,-0.546,-0.3,0.348","-20.306,12.176,-3.602,0.684,-1.024,-0.294","-1.502,7.532,3.348,2.222,-2.196,-0.536","13.838,2.238,5.174,3.028,-3.428,-0.776","11.7,-0.004,3.2,2.608,-4.236,-1.874","-1.32,5.224,3.178,1.792,-3.96,-3.076","3.456,8.998,3.408,1.332,-2.852,-3.938","8.388,6.106,3.388,1.536,-2.008,-4.254","5.212,5.746,3.82,2.07,-1.436,-4.5","5.824,2.69,3.666,2.39,-0.438,-4.71","2.528,1.838,2.636,2.35,1.048,-3.752","1.774,-0.096,1.566,3.064,1.286,-2.642","5.25,3.72,2.87,3.114,1.494,-1.724","6.512,9.026,4.918,2.114,1.724,-1.166","9.548,9.112,6.49,0.408,2.16,-1.874"
"12.322,-10.732,5.022,7.548,-4.03,-0.166","12.648,-8.522,4.388,7.204,-4.34,0.066","14.364,-4.458,4.354,6.17,-4.598,0.36","16.41,0.416,6.408,4.988,-4.788,0.626","17.674,1.72,9.548,3.992,-5.234,0.898","18.396,-1.362,9.808,3.872,-5.996,1.2","18.444,-5.82,9.022,4.618,-6.916,1.658","17.896,-8.454,7.626,5.486,-7.8,2.38","16.57,-8.278,3.916,6.046,-8.544,3.096","15.938,-4.544,-0.926,6.332,-9.096,3.648","15.78,1.498,-1.872,6.44,-9.61,4.114","16.454,7.256,-1.024,6.29,-10.29,4.46","16.548,10.044,0.338,6.074,-11.098,4.676","15.062,8.346,-0.552,5.874,-11.738,4.746","13.41,5.09,-3.962,5.754,-12.146,4.592","12.802,2.564,-7.234,5.542,-12.174,4.324","13.496,2.31,-9.404,4.994,-11.698,4.07","14.074,3.904,-11.078,4.4,-10.68,3.436","13.526,4.86,-12.026,4.12,-8.898,1.388","12.148,5.432,-13.24,3.41,-5.464,-2.634","10.588,5.596,-15.332,0.398,0.238,-7.664","9.232,5.042,-19.77,-3.8,9.04,-12.77","7.82,5.274,-26.468,-3.996,20.232,-13.548","5.586,7.012,-34.388,10.71,26.77,-5.148","2.922,9.42,-39.224,17.538,20.198,-9.326","0.808,11.842,-39.224,7.648,13.978,-10.172","-0.804,15.29,-39.154,-0.034,18.412,-6.448","-3.046,18.874,-39.218,-4.392,20.618,-11.158","-6.17,17.526,-39.224,-9.812,24.252,-6.056","-8.208,5.566,-39.224,-13.15,33.818,-2.46","-9.426,-11.388,-39.224,-27.052,23.876,-22.64","-12.472,-20.39,-39.224,-29.83,4.61,-29.094","-14.878,-13.864,-39.224,3.064,2.514,1.378","-39.012,5.718,-39.224,26.496,20.292,20.102","-39.224,18.868,-37.924,-9.84,25.24,10.486","-38.81,34.926,3.292,-19.786,20.27,5.928","-39.17,39.224,26.054,-3.7,9.928,-7.504","-39.224,39.048,28.986,-9.616,-19.166,-7.27","-28.794,39.086,11.488,-1.356,8.784,20.25","-23.538,38.326,-34.664,11.766,10.546,12.91","-39.224,3.008,-13.4,8.232,9.89,9.244","-38.13,-39.224,-31.028,7.524,14.882,12.896","6.918,-39.224,-22.414,-0.238,11.706,9.14","-7.362,-3.27,-14.644,-4.72,3.682,5.082","-4.354,39.224,-20.194,-9.538,-1.746,3.108","-37.464,39.224,-2.14,-13.47,-5.392,2.802","-28.69,-21.104,-17.928,-9.782,-4.62,5.214","3.452,-39.224,-0.866,-1.226,-1.852,8.148","-38.388,-38.784,5.994,4.48,-0.498,8.068","-39.224,-36.076,21.338,6.752,-1.788,6.086","-38.47,-19.714,23.086,5.826,-2.856,5.474","-39.114,4.694,27.904,5.18,-2.952,5.916","-39.224,16.482,30.086,2.788,-2.556,5.53","-39.214,4.658,38.722,-0.476,-2.62,4.346","-39.22,-11.522,39.224,-0.698,-2.944,3.356","-38.564,-25.894,39.074,0.42,-3.588,2.906","-27.536,-39.224,35.374,2.224,-3.378,3.176","-19.628,-39.224,25.614,3.778,-2.55,3.92","-26.846,-28.162,19.092,3.762,-1.746,4.718","-25.914,-8.162,22.958,2.746,-1.39,5.034"
"6.33,1.608,2.868,3.054,-0.076,-0.102","7.078,1.224,2.956,2.418,-0.268,-0.578","7.89,-0.026,3.86,2.184,-0.498,-0.932","8.288,-1.296,4.486,2.668,-0.754,-1.204","8.31,-2.966,4.644,3.53,-1.024,-1.244","8.95,-4.546,4.476,4.01,-1.442,-1.306","10.662,-7.136,4.018,4.854,-2.004,-1.362","12.938,-9.104,3.31,6.012,-2.608,-1.17","14.84,-7.904,3.92,6.574,-3.14,-0.868","16.044,-4.376,6.138,6.122,-3.83,-0.628","16.57,-1.406,8.484,5.206,-4.336,-0.49","17.27,-2.012,8.888,4.868,-4.922,-0.29","17.25,-5.568,7.934,5.174,-5.648,0.05","17.386,-5.858,8.084,5.346,-6.39,0.418","16.748,-4.16,10.142,5.23,-7.026,0.656","16.466,-3.584,10.788,4.972,-7.656,0.916","17.372,-4.45,8.236,5.408,-8.408,1.368","18.194,-2.194,7.982,6.728,-9.372,1.996","17.478,3.292,7.818,8.412,-10.374,2.692","17.396,6.296,6.042,9.408,-11.252,3.408","17.734,5.262,2.498,9.83,-11.792,4.006","17.544,3.246,-2.506,9.708,-12.096,4.434","17.24,4.042,-6.142,9.182,-12.31,4.838","16.806,7.576,-8.476,8.256,-12.128,5.008","16.914,8.928,-9.264,6.918,-11.342,4.51","16.962,6.408,-11.66,5.392,-9.7,3.106","17.108,3.094,-16.162,3.838,-6.73,1.034","18.156,3.558,-20.498,3.684,-1.922,-1.738","19.4,7.072,-23.046,2.014,5.16,-5.704","19.02,10.684,-26.468,-0.8,16.28,-10.002","16.35,12.662,-31.104,7.664,23.74,-4.628","13.354,13.964,-37.682,10.11,23.614,-2.736","12.038,15.88,-39.224,5.948,22.246,-5.918","12.566,18.138,-39.19,4.774,16.152,-5.704","13.282,22.828,-39.178,-1.146,16.968,-6.95","13.21,30.614,-39.224,-7.07,22.002,-5.534","6.956,35.666,-39.224,-14.222,30.796,-1.816","-3.474,23.546,-39.224,-26.37,32.456,0.128","-16.372,7.892,-39.224,-34.906,29.64,-8.378","-24.128,6.802,-39.224,-33.894,1.27,-12.68","-39.224,-9.07,-39.224,-4.968,-8.502,-0.48","-39.224,-5.376,-39.224,34.906,-1.01,16.854","-38.944,26.426,-35.962,34.906,-0.068,13.03","-39.2,39.224,13.552,26.872,12.706,2.744","-39.224,39.224,39.224,13.624,16.038,4.418","-36.956,38.888,21.666,-4.142,6.608,-0.444","-33.576,39.224,-39.224,-18.554,4.72,-4.112","-39.224,38.304,-39.224,-15.174,2.662,8.07","-39.224,-6.53,-38.058,-11.732,-1.194,12.59","-25.144,-39.224,-7.236,-4.104,-3.028,8.448","31.612,-39.224,-20.218,1.804,-1.726,6.68","20.296,-10.896,-39.224,5.816,1.334,6.07","-9.51,39.224,-39.224,9.03,2.666,4.846","-9.652,39.224,-2.624,10.702,2.014,3.758","-38.94,38.282,23.364,11.722,1.12,3.356","-39.224,25.426,30.494,11.284,1.568,3.076","-37.302,-23.296,31.068,8.884,2.394,3.304","-38.838,-39.224,32.12,5.426,1.732,3.716","-39.224,-39.224,22.166,2.95,0.046,4.14","-31.724,-38.804,26.158,2.446,-1.62,4.026"
"13.052,-1.132,1.736,4.108,-1.616,-0.27","14.972,-0.618,2.212,4.99,-1.87,-0.342","17.152,-0.584,2.63,5.998,-1.88,-0.41","18.554,-2.134,4.036,6.826,-1.98,-0.298","19.242,-3.22,5.028,7.296,-2.118,0.044","20.748,-3.368,5.794,7.468,-2.274,0.334","22.66,-2.578,7.234,7.252,-2.646,0.484","23.57,-1.474,9.106,6.758,-3.228,0.702","23.59,-1.544,9.51,6.18,-4.02,1.0","23.234,-3.088,8.758,5.582,-4.994,1.384","21.836,-4.482,7.506,4.902,-5.782,1.62","19.94,-3.968,5.282,4.578,-6.328,1.692","18.786,-1.902,4.162,4.884,-6.788,1.93","18.118,0.538,2.964,5.42,-7.276,2.25","16.756,2.412,1.302,5.976,-7.752,2.592","14.608,3.762,1.504,6.726,-8.314,3.024","11.756,5.248,0.756,7.414,-8.97,3.448","9.718,7.142,0.348,7.882,-9.586,3.772","8.992,8.304,-0.69,7.902,-10.06,3.824","8.67,7.37,-3.482,7.484,-10.38,3.716","8.358,5.792,-6.04,7.126,-10.372,3.742","8.454,4.436,-8.274,6.92,-10.122,3.512","7.964,3.21,-9.616,6.358,-9.418,2.6","6.41,2.582,-11.596,5.282,-7.982,0.664","5.004,2.39,-14.462,3.906,-4.778,-2.234","3.656,1.886,-17.232,1.308,0.176,-5.176","2.176,1.14,-21.432,-1.626,7.906,-8.766","-0.006,0.608,-26.368,-3.816,18.458,-14.952","-2.75,0.75,-32.03,3.57,10.394,-15.984","-4.324,1.656,-38.83,10.728,11.324,-9.952","-4.89,3.41,-39.224,7.088,22.676,-9.93","-4.85,5.384,-39.132,1.12,18.448,-15.316","-4.584,8.996,-39.202,-9.422,23.762,-11.572","-3.18,13.156,-39.224,-9.408,29.228,-5.376","-2.966,9.732,-39.222,-11.046,33.634,-7.078","-7.078,-4.616,-39.222,-28.3,34.906,-15.606","-13.846,-19.118,-39.224,-34.906,29.768,-30.274","-19.566,-38.052,-39.224,-34.696,-6.814,-20.34","-29.742,-34.566,-37.966,-17.544,-18.954,8.762","-28.408,9.026,-21.056,15.502,-3.836,23.0","-39.224,39.224,-35.812,13.812,15.32,23.012","-39.224,39.224,14.286,8.098,19.208,26.786","-38.968,38.708,5.456,-9.638,18.116,10.472","-37.022,39.216,-12.294,-25.18,-0.708,-1.644","-33.238,39.224,-34.97,-19.914,-5.61,9.964","-39.156,30.954,-39.224,-9.66,-3.166,10.84","-39.224,-34.806,-38.872,-6.07,-5.248,8.344","-39.148,-39.224,-3.578,-0.624,-8.764,6.73","-29.982,-38.158,-26.672,2.138,-9.004,5.964","10.716,-16.988,-39.07,3.96,-8.112,6.014","6.7,34.67,-39.224,5.114,-6.13,6.064","-37.966,39.224,-21.26,5.58,-5.438,5.712","-39.224,16.674,-25.712,5.672,-4.134,4.866","-38.5,-39.224,-39.224,4.59,-3.44,5.078","-39.104,-39.224,-26.662,3.468,-3.662,4.654","-39.224,-38.058,-18.278,0.878,-3.16,4.076","-39.214,-39.224,-33.084,-0.952,-2.688,4.184","-39.22,-39.224,-23.284,-1.55,-2.154,4.426","-38.108,-39.202,-9.07,-0.854,-1.63,4.03","-30.51,-39.22,6.922,1.018,-1.366,3.666"
"15.902,-6.78,4.026,6.078,-2.548,-0.184","15.658,-6.568,4.306,5.96,-3.044,-0.112","14.902,-5.71,5.028,5.612,-3.43,0.034","15.09,-4.658,6.968,5.39,-3.92,0.188","16.162,-4.516,8.638,5.312,-4.436,0.376","18.156,-5.002,9.02,4.794,-4.77,0.636","20.12,-5.684,8.798,3.558,-5.18,0.87","20.046,-5.45,8.352,2.52,-5.8,1.04","18.018,-3.514,7.452,2.216,-6.568,1.152","16.196,-1.21,6.494,2.568,-7.384,1.31","16.096,0.798,5.368,3.224,-8.296,1.548","17.126,0.896,4.97,4.136,-9.29,1.868","17.346,-0.834,3.498,4.976,-10.112,2.188","16.938,-0.292,1.508,5.43,-10.754,2.372","16.416,3.75,1.018,5.698,-11.388,2.414","15.448,6.254,1.568,5.924,-12.018,2.33","14.042,5.474,-0.25,5.748,-12.616,2.076","11.994,2.458,-3.222,5.066,-13.01,1.526","10.01,0.632,-6.184,4.746,-12.954,0.898","8.542,0.154,-8.078,5.784,-11.988,0.95","7.554,0.182,-10.492,6.248,-10.344,1.304","7.0,1.252,-13.198,3.954,-7.498,-0.46","6.336,2.894,-15.856,0.248,-1.856,-4.63","5.364,4.14,-19.068,-2.796,7.536,-8.634","4.534,5.168,-23.926,-6.87,18.398,-10.71","3.762,6.372,-30.392,10.16,25.714,-6.496","2.414,8.806,-37.684,22.466,13.586,-8.712","1.17,12.7,-39.224,8.772,19.194,-7.354","2.716,17.562,-39.188,5.176,22.472,-10.106","5.776,20.606,-39.178,-2.864,25.848,-7.84","5.442,20.17,-39.224,-7.804,34.14,-3.46","0.136,14.072,-39.224,-15.848,34.846,-7.734","-3.948,-2.658,-39.224,-25.376,27.512,-21.336","-7.384,-19.038,-39.224,-28.95,2.778,-19.548","-2.722,-9.122,-39.224,-0.696,-10.758,-4.232","-29.63,18.912,-39.224,25.154,14.624,13.014","-34.206,9.062,-31.948,10.046,27.4,17.904","-38.404,35.77,-32.258,-19.852,19.906,11.7","-39.224,39.224,-3.69,-4.758,19.474,-5.748","-39.154,38.796,16.394,-5.238,-19.968,-16.392","-34.14,39.078,-9.56,-7.914,2.518,18.756","-35.996,35.476,-39.224,1.566,12.818,16.538","-39.224,-25.592,-39.224,4.416,10.316,6.154","-39.224,-39.224,-38.522,2.944,10.74,12.0","1.966,-38.588,-23.602,-1.678,7.888,9.952","31.666,-33.976,-36.68,-5.444,4.478,5.738","-3.32,27.03,-12.884,-10.092,1.036,3.878","-24.542,39.224,4.038,-12.78,-3.944,3.272","-39.224,-9.124,-29.512,-7.84,-10.448,2.778","-5.076,-39.224,12.088,0.784,-11.39,2.018","-21.424,-38.466,21.592,6.45,-2.258,6.43","-39.224,-23.384,13.826,12.836,3.004,10.942","-39.224,-26.092,13.494,12.37,3.984,10.226","-38.738,-14.798,19.53,8.796,1.788,9.424","-39.224,5.032,22.076,8.766,0.992,9.702","-39.224,1.43,19.208,-0.584,0.998,6.516","-39.212,-12.124,14.618,-10.264,-1.226,3.256","-39.224,-35.176,5.85,-12.588,-4.724,1.816","-38.81,-39.224,12.056,-14.838,-7.402,1.656","-17.356,-39.02,32.926,-14.906,-9.094,2.372"
"15.122,-1.204,2.406,4.164,-4.32,-1.29","14.35,0.882,3.18,3.334,-3.898,-1.012","16.066,-1.666,6.398,2.904,-3.364,-1.018","18.178,-5.874,6.394,2.686,-3.13,-1.064","17.122,-8.032,5.88,2.664,-3.394,-0.598","14.256,-7.77,5.876,2.714,-3.912,-0.23","11.582,-4.84,4.356,2.89,-4.418,-0.286","10.4,-0.258,1.598,3.196,-4.846,-0.396","11.032,2.976,2.35,3.484,-5.384,-0.226","12.986,3.736,3.046,3.346,-6.0,0.092","14.506,3.604,1.7,2.682,-6.256,0.35","14.198,3.678,1.328,2.274,-5.936,0.706","12.1,3.586,1.672,2.152,-5.224,1.348","10.552,1.904,-0.224,1.976,-4.508,1.988","8.596,0.472,-2.53,1.876,-4.154,2.204","6.918,-0.214,-4.27,2.05,-4.222,2.102","6.7,-0.686,-5.268,2.266,-4.798,1.948","7.54,-0.624,-5.47,2.438,-5.998,1.912","8.46,0.046,-6.346,2.884,-7.436,1.8","9.298,0.824,-6.858,3.5,-8.592,1.306","10.81,1.028,-6.62,4.368,-9.034,0.732","12.124,0.03,-5.76,4.846,-9.132,0.796","11.256,-1.752,-5.496,4.158,-9.636,0.79","8.274,-3.254,-6.032,3.64,-9.052,-0.022","5.29,-4.446,-7.036,2.792,-7.136,-1.188","3.178,-5.644,-7.98,0.06,-4.246,-2.444","1.666,-6.396,-9.796,-2.708,-0.026,-5.212","0.456,-6.04,-14.302,-4.376,5.114,-9.198","-0.77,-4.298,-19.198,-1.93,3.746,-12.538","-1.192,-2.15,-23.856,9.418,6.95,-5.238","-0.498,-1.602,-30.282,11.05,13.734,-4.178","-0.546,-1.106,-39.224,5.558,20.224,-12.662","-1.058,5.378,-39.224,0.87,25.528,-13.286","-0.508,15.246,-39.07,-0.952,31.204,-9.026","0.318,19.296,-39.208,-0.544,34.906,-7.638","-1.442,13.238,-39.224,-8.284,34.906,-10.072","-2.508,-5.256,-39.222,-14.696,23.024,-22.442","-23.776,-26.166,-39.224,-25.386,6.192,-19.73","-39.224,-23.03,-39.224,-10.564,33.638,10.454","-39.224,27.27,-39.2,2.826,22.828,5.924","-38.892,39.224,-24.13,-4.332,7.902,4.872","-39.224,38.904,7.882,-19.148,14.38,4.68","-39.224,38.856,34.988,-14.006,8.342,-3.65","-39.216,39.224,39.224,-6.058,-0.846,3.794","-31.162,39.224,10.23,-3.48,1.716,10.202","-35.526,29.398,-39.224,-2.21,5.484,6.96","-36.24,-36.248,-34.494,-6.642,8.594,6.68","-10.386,-39.224,-2.602,-7.218,4.768,5.83","-39.224,-36.556,-39.224,-8.818,-6.146,3.61","-33.3,10.144,-39.224,-10.192,-10.318,2.108","-11.28,39.224,-4.734,-10.308,-10.418,0.04","-34.828,22.762,-21.57,-7.092,-8.778,2.406","-39.224,-39.224,-39.224,-1.548,-4.896,7.454","-37.282,-36.084,-33.518,7.444,0.556,11.71","-35.944,-5.15,-34.096,11.098,3.992,12.53","-33.96,-27.992,-14.496,8.638,3.8,11.802","-39.224,-27.436,-11.498,6.482,2.484,10.77","-39.224,-18.358,-16.264,5.21,0.174,9.554","-39.114,-18.412,-9.426,0.776,-0.152,8.366","-39.224,-29.594,5.422,-6.97,0.378,4.766"
"10.464,-6.866,7.156,2.566,1.188,-1.274","10.004,-7.43,7.538,2.42,0.372,-1.494","10.648,-7.206,7.482,2.318,-0.668,-1.508","11.7,-6.57,8.922,2.482,-1.684,-1.49","14.04,-7.576,11.966,2.542,-2.606,-1.872","17.222,-11.668,14.68,2.38,-3.176,-2.29","18.382,-15.738,17.472,2.424,-3.566,-2.32","16.94,-16.362,20.516,3.022,-4.042,-2.044","15.132,-14.04,22.396,3.688,-4.434,-1.956","13.944,-10.818,22.47,4.318,-5.248,-1.822","10.872,-7.31,23.346,4.79,-6.516,-1.392","9.79,-4.786,22.16,5.452,-7.39,-1.388","10.26,-2.638,18.984,5.926,-7.75,-1.72","10.104,-0.334,14.144,6.006,-8.252,-1.684","9.32,1.274,10.18,6.64,-11.274,-2.134","8.724,2.898,8.786,7.592,-13.84,-2.79","8.848,3.96,6.538,7.956,-15.852,-2.75","8.936,4.522,4.066,7.28,-6.932,-2.032","8.916,6.936,-0.152,5.768,-0.996,-0.422","10.29,10.514,-3.17,7.396,3.072,-0.826","11.396,14.938,-4.036,7.74,3.61,-0.214","11.31,18.02,-5.796,8.02,3.824,2.412","8.356,17.826,-8.206,6.418,3.82,4.162","1.302,16.412,-14.396,5.006,3.678,4.82","3.616,20.826,-19.836,5.736,-1.378,4.066","8.19,23.854,-29.442,4.704,0.482,-1.138","25.142,24.61,-19.034,2.328,1.316,-1.75","39.224,23.51,-10.306,-0.706,5.39,2.326","27.618,25.384,-26.764,-4.526,13.022,3.43","5.752,22.286,-14.744,-9.42,15.654,0.382","0.182,21.156,-13.782,-9.988,14.19,1.644","0.274,23.902,-19.39,-11.396,14.456,1.568","0.074,27.224,-20.682,-12.888,14.606,3.262","-25.11,32.86,-23.618,-12.118,11.948,4.014","-39.224,33.494,-26.344,-7.656,12.882,8.122","-25.548,14.638,-33.968,-4.656,14.588,8.152","-3.702,-2.764,-19.546,-1.244,15.32,11.904","0.894,0.344,-22.472,-0.17,14.362,9.326","-16.928,-9.488,-30.292,2.376,12.866,9.012","-25.706,-13.136,-39.224,2.132,13.79,9.394","-37.304,8.442,-39.224,2.578,13.92,10.416","-24.294,14.522,-39.024,2.442,13.636,10.968","-10.388,6.614,-33.11,0.942,13.38,11.126","-5.042,6.862,-8.834,-1.412,12.434,9.556","-13.41,9.448,-16.404,-4.354,10.092,7.608","-4.476,9.09,-29.498,-8.636,5.75,4.438","-32.822,34.442,-33.986,-12.206,3.528,3.402","-39.224,39.224,-35.994,-12.248,3.36,4.024","-38.892,23.636,-23.75,-9.978,2.976,4.266","-39.036,12.042,-16.23,-8.104,2.074,5.02","-39.224,20.632,3.908,-6.73,1.948,6.254","-39.224,30.112,14.402,-4.95,2.6,6.386","-39.22,36.766,13.948,-3.624,2.842,6.114","-39.224,39.224,2.07,-2.866,2.47,5.798","-39.224,39.224,-11.678,-2.358,1.806,5.006","-39.224,37.97,-14.952,-2.358,1.502,4.426","-39.224,25.622,-16.264,-2.912,1.044,4.19","-39.224,12.434,-15.926,-3.414,0.07,4.288","-39.224,3.554,-12.748,-3.478,-0.7,4.678","-39.224,-0.872,-5.572,-3.146,-0.98,5.15"
