"8.384,-4.106,10.15,3.798,1.548,4.31","8.038,-2.104,9.188,3.992,1.67,4.43","7.626,-1.434,7.976,3.814,1.656,4.566","7.034,-1.362,6.71,3.422,1.54,4.494","7.132,0.154,5.744,3.12,1.368,4.394","7.42,2.014,5.79,2.986,1.128,4.296","6.884,3.042,6.086,2.914,0.946,4.198","6.248,3.088,5.546,2.896,0.816,4.12","5.77,2.952,4.238,2.908,0.684,4.052","5.6,2.388,3.24,2.914,0.598,4.026","5.882,2.074,2.324,2.846,0.444,4.016","6.192,2.01,2.118,2.648,0.082,3.956","6.42,2.28,2.276,2.564,-0.43,3.922","6.656,3.124,2.73,2.598,-1.206,3.86","6.732,3.294,4.088,2.756,-2.19,3.658","6.726,3.754,4.276,3.116,-3.088,3.416","7.398,5.382,4.538,3.694,-3.624,3.108","9.662,7.726,5.874,4.902,-3.556,2.51","14.69,11.4,7.136,6.546,-2.946,1.514","21.324,17.036,7.658,7.774,-2.28,-0.104","27.528,25.684,8.036,9.084,-1.386,-2.294","30.958,36.618,8.322,11.178,-0.268,-4.518","30.2,38.794,6.782,10.122,-2.836,-6.4","27.652,38.726,0.016,5.034,-8.03,-8.416","28.736,38.726,-4.786,3.3,-10.768,-10.842","32.482,38.794,3.474,3.02,-12.496,-11.982","35.538,38.794,16.63,1.464,-13.664,-13.484","38.698,38.176,8.184,-0.008,-13.532,-15.062","39.226,24.948,-1.798,-2.306,-14.79,-14.776","39.226,5.594,3.776,-7.834,-14.64,-14.448","39.226,-3.944,14.022,-9.622,-9.728,-17.796","39.226,-6.998,26.974,-7.776,-7.17,-17.944","34.474,-4.992,37.078,-6.118,-7.45,-13.966","31.75,0.216,22.642,-10.378,-2.774,-12.728","39.226,-7.89,14.374,-4.394,3.958,-9.074","39.226,-9.026,-18.872,-2.928,2.05,-7.018","39.226,-35.504,11.892,-1.282,-0.512,-5.014","39.226,-25.714,-22.166,1.11,0.714,-2.1","26.57,-0.158,-5.492,1.224,2.516,-0.186","7.06,-9.658,-11.438,1.076,2.78,1.222","13.568,-16.536,-11.65,0.588,1.9,2.552","17.984,-10.162,-0.086,0.19,1.642,3.142","7.216,-7.656,-2.844,0.688,2.872,3.314","2.942,-8.548,-4.56,0.76,3.528,2.468","3.24,-7.142,-6.02,0.564,2.686,1.308","5.49,-5.968,-9.36,-0.258,1.62,0.89","3.59,-7.682,-3.972,-1.702,0.69,1.012","-2.426,-7.582,-1.09,-2.792,0.484,1.326","-6.262,-4.208,0.64,-2.824,0.75,1.498","-8.03,-1.974,5.004,-2.726,1.052,1.404"
"6.974,-1.386,6.098,3.758,1.758,3.826","6.808,-0.99,5.386,3.528,1.6,3.76","6.338,-1.284,5.706,3.238,1.33,3.838","5.358,-0.728,5.686,3.032,1.098,3.808","4.928,0.33,5.444,2.98,0.894,3.748","4.844,0.7,4.646,2.948,0.652,3.75","4.5,0.45,3.772,2.898,0.352,3.73","4.394,0.18,3.192,2.764,-0.044,3.66","4.682,0.432,2.808,2.624,-0.608,3.59","4.9,1.076,2.638,2.556,-1.348,3.56","5.032,1.7,3.222,2.688,-2.236,3.666","5.466,2.59,4.146,3.18,-3.198,3.798","6.718,3.316,5.102,3.974,-3.858,3.814","9.234,4.168,6.398,4.96,-3.914,3.696","13.152,7.378,7.448,6.336,-3.58,3.292","19.094,12.252,8.918,7.804,-2.982,2.436","27.244,18.462,12.38,8.4,-2.592,0.794","33.912,28.07,14.88,8.494,-2.092,-1.818","35.186,37.696,16.842,9.78,0.274,-4.094","28.528,38.794,15.826,13.416,0.81,-3.796","21.966,38.696,9.472,11.324,-7.336,-3.858","25.866,38.752,-3.94,5.54,-12.92,-8.202","39.048,38.794,-16.694,3.468,-15.308,-9.52","30.818,38.792,-1.17,2.354,-16.614,-10.152","21.17,38.792,13.298,2.062,-18.714,-11.656","38.996,28.944,-1.612,-1.802,-19.628,-12.824","39.226,10.736,-9.114,-6.414,-18.176,-14.858","39.226,-0.516,3.182,-11.636,-16.25,-15.222","39.226,-15.39,23.122,-10.492,-9.792,-19.194","39.226,-5.018,39.154,-16.52,-7.89,-18.886","39.226,-2.722,39.154,-8.774,-7.76,-10.576","39.226,-3.262,33.676,-13.14,-2.45,-10.516","39.226,-32.04,35.028,-1.686,10.81,-7.546","39.07,-3.288,-9.19,0.838,5.838,-5.048","39.226,-18.308,-0.062,-0.242,-1.976,-4.014","39.014,-39.226,-20.388,0.894,-2.344,-2.28","9.234,7.996,-0.57,2.93,1.186,-0.414","-19.002,17.194,-10.476,2.296,2.452,1.194","-0.446,-9.684,-10.588,2.256,1.348,3.354","21.438,-6.756,-6.744,0.998,2.204,4.196","15.234,0.652,-3.542,-0.234,4.226,4.592","3.882,-0.058,-10.654,-1.582,3.918,2.588","2.208,-1.51,-6.132,-1.254,2.962,0.758","4.676,-1.066,-4.822,-1.7,1.79,0.608","-0.43,-0.122,-5.814,-1.938,0.746,1.224","-4.23,-2.442,-5.498,-3.464,0.446,1.476","-5.828,-6.176,-2.918,-3.834,0.79,1.248","-6.722,-3.078,-1.094,-2.98,1.05,1.24","-6.888,-0.978,1.874,-1.942,1.402,0.92","-6.17,-1.616,3.486,-1.338,1.218,0.654"
"8.818,-10.904,0.494,5.542,0.922,5.324","6.832,-8.792,0.062,4.326,0.616,5.26","5.826,-3.798,2.576,3.622,0.572,5.026","6.108,0.486,5.002,3.444,0.534,5.014","6.17,2.886,5.754,3.478,0.446,5.06","6.238,1.734,4.95,3.508,0.422,4.938","6.596,-1.408,3.884,3.32,0.376,4.762","6.548,-2.518,2.694,3.26,0.198,4.694","6.262,-1.46,1.984,3.342,-0.092,4.642","6.136,-0.41,2.048,3.218,-0.48,4.632","6.104,0.098,2.204,3.158,-1.044,4.582","6.144,0.974,2.314,3.386,-1.738,4.4","6.652,1.646,2.922,3.68,-2.478,4.168","7.132,2.31,2.882,3.994,-3.306,3.764","7.784,3.002,2.67,4.708,-4.04,3.296","9.712,3.86,3.498,6.046,-4.422,2.888","12.518,6.374,3.574,7.864,-3.822,2.59","16.556,10.658,3.518,9.65,-2.224,2.318","21.998,17.194,3.068,9.972,-1.364,1.884","29.152,26.192,1.036,10.052,-0.95,0.312","34.326,37.366,-2.212,12.32,-0.678,-1.568","31.168,38.794,-6.5,9.944,-7.642,-2.044","22.652,38.674,-13.622,3.256,-12.874,-6.156","25.08,38.74,-20.01,1.508,-14.512,-9.548","30.328,38.794,-0.196,3.004,-16.262,-9.58","24.588,38.792,20.192,2.138,-18.714,-11.334","36.846,38.21,2.778,-0.78,-19.386,-14.424","39.226,28.318,-8.992,-5.13,-18.46,-15.622","39.226,9.908,8.736,-12.786,-19.112,-14.686","39.226,2.226,30.838,-20.582,-14.948,-17.988","39.226,15.926,39.154,-18.996,-4.096,-20.65","39.226,13.882,39.154,-12.552,5.278,-12.368","39.226,5.29,32.272,-8.264,15.038,-7.84","39.226,-2.39,-4.294,-0.352,4.32,-1.46","39.226,-35.234,-23.512,-4.728,-11.144,4.93","37.54,-39.226,-12.72,-1.22,1.9,-4.538","4.618,-16.88,-27.93,0.574,3.82,-2.29","-3.598,6.578,-8.14,0.562,2.698,0.352","4.73,18.876,-5.238,-1.212,1.842,1.616","29.994,-13.688,-5.472,-0.546,2.214,3.382","18.134,-2.366,-2.252,0.736,4.49,4.426","9.112,-5.394,0.178,1.434,5.768,3.724","12.158,-13.032,-5.784,3.076,5.29,2.234","12.016,-19.848,-9.058,5.2,3.954,0.774","5.15,-22.038,-7.398,4.848,2.73,-0.106","-3.36,-21.178,-10.204,2.324,2.454,-0.634","-8.946,-15.006,-10.868,-0.266,2.488,0.036","-9.524,-6.748,-3.36,-1.816,1.618,0.752","-7.6,5.472,5.236,-1.828,1.164,0.67","-5.784,11.932,4.8,-1.444,1.256,0.33"
"6.942,-4.414,7.048,3.478,1.2,4.552","6.668,-3.602,6.79,3.358,1.018,4.564","6.174,-2.212,5.572,3.29,0.806,4.556","5.528,-1.262,4.944,3.286,0.556,4.5","4.964,-0.616,4.172,3.4,0.262,4.476","4.582,-0.19,3.466,3.374,-0.072,4.514","4.148,-0.04,3.428,3.226,-0.418,4.464","3.962,0.696,3.754,3.002,-0.79,4.402","4.222,1.356,4.24,2.572,-1.158,4.374","4.312,1.726,5.038,2.396,-1.41,4.242","4.582,2.472,6.41,2.566,-1.758,4.042","5.394,3.204,7.282,3.072,-2.284,3.71","6.042,3.614,6.382,3.684,-2.912,3.288","6.664,2.514,6.454,4.508,-3.754,3.04","7.582,1.922,7.342,5.446,-4.69,3.27","9.498,3.556,7.776,6.236,-5.474,2.944","12.652,7.3,8.08,7.404,-5.45,1.914","18.668,12.838,10.064,8.324,-4.944,0.24","24.866,18.82,13.398,8.844,-4.394,-2.718","28.95,28.87,13.062,11.984,-4.04,-5.786","28.292,38.794,8.854,15.97,-3.418,-6.748","21.388,38.794,-2.55,11.378,-8.324,-5.214","14.404,38.616,-19.886,4.82,-14.598,-5.942","31.388,38.786,-18.05,2.402,-15.452,-9.126","39.226,38.794,3.106,2.524,-16.496,-10.946","39.226,38.792,14.534,3.372,-17.888,-12.596","39.226,34.914,7.774,-0.642,-19.412,-13.48","39.226,5.298,4.02,-11.62,-20.934,-13.578","39.226,-11.974,11.808,-16.46,-15.362,-17.484","39.226,6.724,31.414,-15.306,-8.904,-21.194","39.226,28.454,39.154,-10.084,-1.14,-15.634","39.226,38.794,32.304,-13.524,4.528,-8.824","39.226,8.492,6.922,-15.426,8.566,-7.15","39.226,-39.226,-16.892,-10.738,-0.736,-3.796","39.226,-39.226,-13.252,-6.628,-6.036,-2.094","33.13,2.612,15.816,-2.236,3.7,-2.666","-4.466,21.324,-31.948,-0.096,6.402,0.488","-1.846,-33.05,-15.832,-1.106,4.872,0.356","25.104,-15.494,-8.314,0.28,2.176,1.234","31.968,4.072,-8.41,0.27,1.856,1.88","8.098,-12.692,5.502,0.268,2.522,1.016","-3.392,-8.242,-3.736,2.562,3.078,1.514","2.328,-3.398,-7.198,2.962,3.068,0.758","3.95,-9.196,-1.82,2.53,2.122,-0.244","1.574,-11.88,-13.448,2.128,2.138,-0.286","-2.914,-8.678,-7.016,1.17,1.574,-0.174","-5.71,-4.402,-2.858,-0.186,1.01,-0.242","-6.368,-2.628,-4.098,-1.188,0.786,0.022","-6.658,-1.444,0.118,-1.638,0.034,0.026","-7.996,0.42,-0.036,-1.37,-0.232,0.084"
"5.782,0.638,8.84,3.694,-0.37,2.102","6.006,-0.36,8.42,3.754,-0.216,2.256","6.582,-0.968,7.88,3.774,-0.06,2.428","7.204,-0.89,8.394,3.616,-0.038,2.598","7.57,0.598,9.098,3.53,-0.092,2.636","7.4,1.752,9.358,3.576,-0.118,2.658","7.016,2.06,10.19,3.618,-0.25,2.75","6.336,2.602,10.36,3.68,-0.338,2.786","5.732,2.762,9.434,3.666,-0.398,2.836","5.486,2.746,8.454,3.744,-0.486,2.872","5.314,2.856,7.814,3.984,-0.51,2.912","5.632,2.858,7.618,3.976,-0.658,3.022","6.04,3.456,7.54,3.796,-0.902,3.048","6.434,4.306,7.212,3.664,-1.234,2.978","7.06,4.962,8.126,3.59,-1.756,3.052","7.276,6.204,9.458,3.686,-2.55,3.248","6.944,6.888,8.934,4.184,-3.344,3.704","7.136,7.048,7.828,5.614,-3.882,4.238","8.656,8.048,7.932,7.876,-4.07,3.99","12.686,9.476,9.358,9.61,-3.772,2.802","17.824,13.862,10.848,10.056,-3.26,0.886","22.268,24.324,12.86,10.282,-2.62,-1.478","25.866,36.958,16.396,11.062,-1.422,-3.628","27.578,38.794,18.264,13.192,-0.65,-3.778","28.378,38.684,13.656,11.148,-5.898,-3.18","32.808,38.73,4.38,5.468,-11.058,-7.132","39.226,38.794,-5.634,4.664,-14.248,-8.424","38.912,38.794,-0.542,4.232,-16.248,-8.408","28.908,38.792,6.646,1.462,-18.368,-11.284","37.162,35.588,-7.422,-1.652,-19.238,-14.766","39.226,17.802,-17.008,-4.856,-17.388,-17.212","39.226,9.914,3.0,-9.866,-16.972,-17.546","39.226,16.174,26.09,-16.774,-14.618,-19.3","39.226,30.342,39.154,-16.628,-10.586,-18.248","39.226,20.902,39.154,-21.662,-2.41,-13.224","39.226,-6.902,33.992,-9.104,10.764,-10.468","39.226,-27.658,-19.73,-1.074,6.824,-8.624","39.226,-39.226,-32.876,1.846,-3.256,-6.982","38.656,-39.226,-35.68,2.53,-1.804,-4.872","9.428,-23.312,-23.538,3.932,3.614,-2.628","-21.932,8.154,-22.842,3.31,3.252,-0.042","13.338,-1.872,-2.08,1.784,-0.336,1.846","34.87,-14.91,-0.548,0.854,-1.632,3.006","11.628,-13.484,-2.666,0.816,-0.21,3.708","-8.544,-5.276,-7.864,0.418,1.996,4.162","-4.8,-5.704,-10.892,1.364,2.692,4.3","0.928,-10.86,-12.622,1.132,1.538,2.572","2.122,-14.388,-7.036,1.22,0.638,1.444","-1.19,-12.792,-9.526,-0.106,0.3,2.266","-7.352,-8.57,-7.732,-1.842,0.904,1.948"
"5.016,0.67,4.242,3.398,1.074,3.862","4.932,1.544,3.754,3.314,1.016,3.812","5.144,1.774,3.652,3.152,0.982,3.75","5.46,1.82,3.278,3.032,0.824,3.75","5.566,1.744,2.706,2.922,0.612,3.622","5.618,1.486,2.746,2.77,0.394,3.48","5.436,1.932,3.104,2.508,0.17,3.434","4.828,2.53,3.772,2.254,-0.03,3.396","4.644,2.414,3.906,2.064,-0.184,3.34","5.082,2.166,3.996,1.912,-0.312,3.25","5.504,2.426,3.782,1.838,-0.48,3.116","5.77,2.764,3.546,1.8,-0.768,3.058","5.856,2.434,3.532,1.522,-1.22,3.038","5.738,1.714,3.708,1.086,-1.768,2.968","5.798,1.88,4.258,0.836,-2.574,2.938","6.064,2.914,5.462,0.804,-3.786,3.072","6.48,3.82,6.158,1.146,-5.08,3.422","7.33,4.648,6.416,2.242,-5.768,3.764","10.066,5.658,7.726,4.402,-5.434,3.828","16.004,7.854,9.666,6.3,-4.588,3.336","24.466,12.656,10.648,7.31,-3.744,2.19","34.28,21.736,13.65,8.72,-3.468,-0.322","39.226,35.862,16.818,10.82,-2.62,-2.88","37.59,38.794,16.35,13.602,-3.53,-2.23","27.704,38.704,11.552,10.974,-9.632,-2.584","28.316,38.702,3.162,5.976,-13.848,-6.784","39.226,38.794,-2.05,4.696,-16.3,-7.48","37.508,38.794,12.202,4.396,-18.29,-7.968","32.496,38.792,18.186,2.604,-21.11,-10.534","39.226,36.288,4.962,-0.708,-22.402,-13.28","39.226,14.758,1.12,-5.368,-19.974,-14.53","39.226,1.652,17.352,-13.732,-16.826,-16.734","39.226,11.04,37.404,-15.046,-14.534,-21.19","39.226,30.772,39.154,-17.076,-13.058,-21.002","39.226,38.794,38.938,-14.492,-7.394,-14.71","39.226,28.938,15.402,-20.172,1.384,-10.384","39.226,-6.956,-13.126,-12.45,6.552,-8.468","39.226,-23.444,-39.138,-4.842,-0.128,-8.488","39.226,-29.072,-26.162,0.31,-1.798,-5.048","36.128,-24.828,-27.056,2.742,4.528,-1.932","4.776,-7.87,-22.992,4.752,6.326,-1.53","17.586,-34.098,-12.19,3.938,2.96,-0.83","39.226,-17.322,5.292,0.024,-0.738,1.022","19.838,-0.43,-11.298,-3.434,-2.488,2.004","-4.592,-0.686,-14.806,-3.846,-2.55,2.238","-5.916,16.1,-12.424,-3.188,-1.444,1.946","-2.522,12.182,-7.144,-1.734,-0.344,2.072","2.134,-7.752,-3.548,-1.006,0.46,1.89","5.936,-15.778,-1.276,-0.666,1.618,1.416","8.602,-16.986,-2.43,-0.658,2.39,1.524"
"4.546,-1.142,8.682,3.618,-0.358,2.526","4.36,-1.532,8.01,3.648,-0.222,2.582","4.748,-0.486,7.85,3.774,-0.028,2.662","5.668,-0.03,8.182,3.876,0.102,2.688","6.39,-0.552,8.388,4.036,0.116,2.694","6.742,-0.648,7.6,4.076,-0.028,2.682","6.456,-0.442,7.63,3.88,-0.202,2.594","5.642,0.304,7.866,3.648,-0.356,2.468","4.856,1.354,8.03,3.416,-0.446,2.302","4.358,1.694,8.296,3.348,-0.616,2.258","4.264,1.984,8.158,3.446,-0.822,2.226","4.512,2.026,7.984,3.432,-1.032,2.14","4.92,1.66,7.272,3.34,-1.376,2.072","5.312,1.506,7.382,3.142,-1.872,2.04","5.958,1.344,8.218,2.996,-2.678,2.174","6.51,2.026,8.73,3.01,-3.71,2.454","7.126,2.892,9.556,3.264,-4.646,2.738","8.758,3.602,10.744,3.856,-5.256,2.966","11.994,5.842,12.376,5.5,-5.454,2.82","16.946,9.92,13.436,7.244,-5.24,1.808","22.834,15.108,15.404,8.576,-4.666,0.142","27.65,24.198,17.764,9.724,-4.02,-2.312","29.902,35.656,22.39,11.184,-3.368,-5.034","29.51,38.794,23.794,14.706,-2.462,-5.526","25.8,38.794,18.608,12.432,-7.806,-4.616","24.67,38.708,6.89,6.406,-13.52,-7.544","36.722,38.794,-2.498,5.162,-16.178,-9.842","39.226,38.794,11.59,4.554,-18.434,-10.346","39.226,38.792,18.268,2.482,-19.818,-13.18","39.226,35.63,8.17,-2.226,-20.398,-15.028","39.226,11.31,1.618,-8.06,-18.982,-16.078","39.226,0.736,15.438,-8.212,-12.816,-19.578","39.226,16.642,34.52,-9.176,-9.906,-20.282","39.226,37.708,39.154,-7.566,-7.962,-17.052","39.226,32.952,36.816,-16.932,-7.858,-14.0","39.226,-7.308,27.774,-12.87,-0.19,-10.78","39.226,-29.018,-10.206,-9.978,1.54,-9.124","39.226,-34.76,-9.368,-5.36,0.692,-8.844","39.226,-33.414,-14.69,-1.874,1.91,-5.296","36.87,-18.706,-17.102,0.896,4.024,-3.038","23.418,-11.47,-12.524,0.886,5.23,-1.996","29.916,-34.986,-6.22,2.316,3.786,-0.634","29.422,-20.174,-4.778,1.4,1.622,0.02","18.356,-12.71,-3.128,0.108,0.59,0.572","3.384,-9.24,-16.288,-1.736,0.59,1.076","-5.358,-8.138,-14.414,-2.768,0.544,1.342","-3.18,0.39,-10.446,-2.53,0.594,1.768","-1.434,-2.364,-5.686,-1.726,1.258,1.854","-2.99,-7.288,-3.602,-0.61,2.18,1.468","-3.554,-11.282,-7.574,0.572,2.466,0.842"
"6.08,0.804,8.012,3.494,0.348,4.994","5.534,0.484,7.576,3.518,0.236,4.896","5.248,-0.026,6.584,3.422,0.17,4.95","5.484,-0.1,6.282,3.156,0.078,5.05","6.166,0.022,6.582,2.992,-0.056,4.986","6.956,0.21,6.318,2.744,-0.27,4.868","7.212,0.998,5.958,2.528,-0.542,4.788","6.844,1.97,5.674,2.44,-0.868,4.742","6.56,1.604,6.034,2.426,-1.262,4.62","6.396,1.006,6.04,2.19,-1.742,4.472","6.304,1.22,5.918,1.946,-2.3,4.43","6.028,1.972,5.876,1.92,-2.876,4.378","6.258,2.638,6.724,2.14,-3.714,4.454","7.344,3.942,7.558,3.026,-4.744,4.774","9.116,6.022,7.62,4.732,-5.59,4.922","11.856,7.17,9.048,6.322,-6.03,4.442","16.77,10.04,11.43,6.896,-5.688,3.174","23.804,17.078,14.068,7.618,-5.152,0.742","30.876,28.828,17.306,9.16,-4.252,-2.41","33.87,38.794,17.916,14.38,-1.756,-2.91","29.074,38.794,12.886,15.092,-7.23,-0.626","24.686,38.6,0.898,9.042,-13.854,-3.22","36.65,38.792,-11.162,5.522,-16.988,-6.252","39.226,38.794,-2.786,4.898,-19.006,-7.3","36.686,38.79,18.018,4.668,-20.952,-9.604","38.46,38.794,19.008,2.24,-22.21,-12.132","39.226,27.912,9.092,-3.678,-20.892,-13.406","39.226,8.85,12.156,-9.064,-17.634,-15.404","39.226,4.798,30.346,-10.77,-14.146,-19.504","39.226,20.676,39.154,-15.458,-12.778,-20.928","39.226,38.794,39.154,-11.212,-7.204,-17.682","39.226,23.09,38.818,-12.374,-1.474,-12.038","39.226,-11.948,28.554,-22.58,-1.912,-7.016","39.226,-14.764,-14.812,-13.424,-2.168,-8.23","39.226,-19.504,-24.366,-2.888,-3.232,-7.358","38.834,3.826,22.676,1.14,4.332,-4.588","6.33,31.07,-39.226,4.43,8.602,-2.234","16.91,-36.23,-30.98,3.45,5.314,-2.312","39.226,-39.226,6.44,3.162,1.478,-1.068","34.92,-7.914,-4.178,1.27,0.264,0.004","8.16,-15.162,10.532,-0.142,0.122,0.518","-3.872,-11.644,-0.482,-0.572,0.316,1.334","2.924,3.024,-4.728,-1.604,0.312,1.242","6.836,-3.942,1.786,-1.988,0.86,1.068","4.646,-5.02,-3.016,-1.35,1.408,0.816","1.178,2.366,-0.428,-1.078,0.914,0.702","-0.374,-1.026,-1.314,-1.432,0.212,0.524","-2.442,-6.398,-4.358,-2.11,0.264,0.528","-3.834,-9.226,-2.71,-2.69,0.582,0.698","-5.16,-6.19,0.086,-2.726,0.602,0.796"
"3.364,-0.178,8.712,2.978,0.224,2.988","3.312,0.166,7.48,2.978,0.132,2.964","3.656,1.086,7.318,2.876,0.012,2.944","3.632,2.432,7.298,2.8,-0.12,2.884","3.432,3.336,6.938,2.726,-0.248,2.848","3.446,3.47,6.714,2.724,-0.354,2.84","3.41,3.496,6.544,2.894,-0.422,2.852","3.43,3.708,6.556,2.982,-0.524,2.878","3.89,3.902,6.026,2.926,-0.632,2.878","4.314,3.422,5.85,2.79,-0.774,2.818","4.638,3.086,6.614,2.65,-1.0,2.706","4.67,3.96,6.912,2.622,-1.22,2.592","4.38,4.922,7.032,2.662,-1.34,2.554","4.038,4.666,7.5,2.686,-1.458,2.62","4.192,3.956,7.23,2.738,-1.636,2.668","5.018,3.49,6.668,2.812,-2.034,2.696","6.026,3.958,6.748,2.888,-2.888,2.734","6.68,4.804,7.166,3.112,-3.868,2.998","7.356,5.608,7.406,3.702,-4.77,3.634","8.77,7.376,8.144,5.07,-5.258,3.808","12.996,10.334,9.918,6.144,-5.282,2.892","19.138,15.008,11.754,6.616,-4.948,0.86","24.61,25.044,13.694,7.454,-4.026,-1.906","28.406,37.794,17.33,10.916,-1.984,-2.85","29.528,38.794,17.468,13.81,-4.41,-1.454","30.08,38.63,9.628,9.44,-9.62,-3.872","38.042,38.746,-4.812,5.162,-13.552,-7.778","39.226,38.794,-3.786,4.668,-16.842,-8.762","35.216,38.792,11.872,3.732,-18.192,-10.34","35.45,38.792,15.74,1.264,-19.344,-13.064","39.226,37.064,3.782,-3.848,-19.196,-15.514","39.226,21.674,1.54,-8.684,-17.376,-17.078","39.226,10.954,16.488,-8.428,-11.78,-18.372","39.226,18.338,37.524,-10.986,-10.056,-19.372","39.226,32.566,39.154,-8.112,-5.852,-17.892","39.226,18.428,33.154,-18.28,-1.804,-12.912","39.226,-27.552,25.464,-14.16,0.832,-8.47","39.226,-39.226,-16.824,-6.762,-0.29,-9.172","39.226,-37.652,9.388,1.738,1.186,-5.65","33.536,-14.218,-8.336,1.844,5.348,-1.828","3.556,-13.228,-39.226,0.334,3.936,-0.88","28.95,-38.634,-17.448,-0.724,1.18,-0.452","37.788,2.7,-5.858,-1.28,0.46,0.834","6.774,6.906,-4.342,-2.186,0.554,1.676","-4.708,-0.22,-2.466,-1.348,0.67,2.524","-1.32,4.174,-11.468,0.156,1.492,2.498","2.74,-3.186,-8.468,1.984,2.574,2.514","1.944,-9.962,-12.948,2.182,2.462,1.552","0.494,-12.568,-12.868,1.566,2.18,0.612","1.15,-14.3,-11.23,-0.12,1.962,0.386"
"5.074,2.686,5.684,2.976,-0.844,2.278","4.504,2.114,5.474,2.77,-0.942,2.174","4.208,1.634,4.974,2.462,-1.086,2.028","4.136,1.88,5.62,2.166,-1.22,1.904","3.926,3.198,6.482,1.9,-1.422,1.852","3.894,3.948,7.46,1.668,-1.602,1.814","4.29,3.262,8.216,1.462,-1.756,1.734","4.616,2.378,8.812,1.266,-1.946,1.684","4.636,2.426,8.926,1.304,-2.286,1.746","4.43,2.552,8.098,1.458,-3.08,1.936","4.228,1.916,7.222,1.486,-4.116,2.398","4.624,1.726,6.638,1.914,-5.246,3.04","6.204,3.068,6.886,2.78,-6.276,3.494","10.406,5.04,9.462,4.104,-6.724,3.056","16.128,9.618,11.364,5.078,-6.202,1.71","22.248,18.12,13.142,6.178,-5.28,-0.14","28.302,32.066,16.82,8.288,-3.498,-3.24","33.682,38.794,20.158,12.86,-0.772,-3.742","33.322,38.794,16.112,14.778,-5.244,-1.754","30.542,38.628,5.038,9.456,-11.7,-4.484","38.724,38.794,-9.012,4.97,-15.714,-8.334","39.226,38.794,-5.63,4.404,-17.698,-8.788","35.238,38.79,18.682,4.366,-19.214,-9.886","37.312,38.762,21.898,1.56,-22.278,-12.308","39.226,25.58,6.766,-2.212,-22.462,-14.64","39.226,9.512,4.252,-5.79,-20.236,-15.482","39.226,-1.114,25.95,-14.962,-18.698,-17.984","39.226,4.704,39.154,-23.514,-16.588,-21.674","39.226,19.796,39.154,-18.49,-9.358,-16.356","39.226,20.508,38.876,-17.122,-1.45,-10.132","39.226,7.538,25.526,-10.764,9.452,-7.72","39.226,0.058,-18.822,0.16,5.052,-5.616","39.138,-11.686,-23.234,4.664,-1.868,-6.616","38.842,-34.708,1.956,4.246,4.03,-3.582","-0.19,-11.952,-14.822,5.958,5.458,-0.894","-18.422,-6.738,-14.31,1.62,1.682,0.49","30.856,-0.576,6.798,0.732,-0.858,2.422","17.984,6.634,-20.708,-1.694,-0.428,2.496","-3.274,1.728,-14.996,-2.922,0.0,2.448","-5.836,9.78,-27.322,-2.262,1.192,3.18","-0.5,3.012,-17.654,-0.346,2.132,2.346","5.528,-7.902,-3.44,0.966,3.04,0.538","7.752,-18.166,-1.024,2.326,3.7,-0.09","7.162,-20.902,-3.848,1.828,3.41,-0.31","4.242,-22.49,-4.112,-0.468,2.0,0.718","4.024,-18.582,-7.424,-3.424,0.254,0.596","-2.698,-5.004,-3.62,-4.638,-0.274,0.578","-7.886,7.628,4.09,-4.27,0.202,0.47","-12.766,11.126,7.318,-3.122,0.872,0.124","-8.306,5.304,7.048,-1.968,1.084,-0.018"
