"-8.988,9.92,4.484,-2.272,1.35,3.56","-8.626,8.612,5.23,-1.962,1.644,3.658","-8.686,7.686,6.662,-1.758,2.068,3.77","-9.088,7.26,7.618,-1.822,2.354,3.948","-9.458,7.118,8.062,-1.884,2.432,3.95","-9.958,6.27,9.106,-1.708,2.424,3.708","-10.246,5.026,10.248,-1.302,2.442,3.452","-10.262,4.37,10.354,-0.79,2.534,3.13","-10.482,3.342,10.468,-0.152,2.794,2.75","-10.792,1.494,11.49,0.436,3.036,2.454","-10.694,0.58,12.172,1.312,3.134,2.01","-10.694,-0.106,12.894,2.306,3.232,1.498","-11.16,-0.662,12.878,3.256,3.302,1.13","-11.88,-1.96,13.436,3.926,3.378,0.858","-12.484,-3.25,12.964,4.228,3.476,0.566","-13.112,-2.704,12.662,4.218,3.51,0.252","-14.338,-1.186,13.222,4.034,3.6,-0.418","-15.844,0.256,12.118,3.65,3.856,-0.9","-16.696,1.054,9.556,3.716,4.006,-1.042","-16.714,0.012,7.624,3.946,3.994,-1.33","-15.406,-1.478,5.516,4.128,3.936,-1.782","-14.666,-3.996,4.35,4.294,3.902,-1.932","-16.252,-9.38,2.694,4.232,3.846,-1.856","-17.53,-20.18,-1.552,3.826,3.762,-1.802","-17.016,-35.928,-1.704,3.396,3.668,-1.864","-20.82,-39.226,0.766,3.272,3.424,-2.124","-36.128,-39.226,-6.852,3.658,2.884,-2.512","-38.764,-39.226,-19.188,4.634,2.35,-2.908","-38.61,-32.892,-9.414,5.394,2.042,-2.996","-38.672,5.086,-17.838,5.574,1.718,-2.912","-38.764,38.696,-37.0,5.526,1.434,-2.938","-38.764,38.696,-37.47,5.37,1.222,-3.004","-38.762,38.056,-33.424,4.844,1.156,-2.96","-36.61,38.69,-8.05,4.374,1.216,-2.85","-28.49,31.426,5.552,3.992,1.286,-2.754","-31.512,7.834,28.76,3.396,1.342,-2.686","-22.692,23.93,-13.428,2.908,1.358,-2.602","0.902,-13.852,-5.838,2.73,1.28,-2.534","-7.538,-35.85,-25.138,2.702,1.116,-2.542","-11.736,-2.166,4.646,3.02,0.846,-2.582","-36.856,7.886,10.958,3.454,0.446,-2.53","-33.412,17.732,5.244,3.322,0.07,-2.37","-0.99,12.506,-4.308,2.892,-0.144,-2.25","14.848,-0.716,-5.52,2.752,-0.226,-2.124","4.302,-7.508,-15.222,2.6,-0.296,-1.882","-5.16,-7.836,-14.094,2.45,-0.348,-1.618","-7.902,-0.814,-10.648,2.38,-0.31,-1.412","-4.182,10.494,-2.186,2.214,-0.25,-1.25","-2.88,14.94,-3.208,2.05,-0.246,-1.134","-4.484,12.828,-3.18,1.94,-0.294,-1.048"
"-10.908,9.664,0.976,-1.856,2.878,1.374","-12.058,9.266,1.176,-0.84,3.078,1.22","-12.724,9.602,2.066,-0.274,3.276,0.96","-11.512,10.552,4.378,0.17,3.44,0.636","-8.598,11.088,6.522,0.64,3.52,0.276","-5.68,12.194,7.552,1.184,3.6,-0.076","-4.572,13.144,9.136,1.536,3.77,-0.414","-5.204,13.024,9.874,1.556,4.128,-0.714","-6.318,12.562,10.088,1.366,4.486,-0.856","-7.324,11.68,10.276,1.28,4.58,-1.076","-8.128,10.688,11.316,1.456,4.396,-1.414","-9.38,10.134,14.88,2.008,3.986,-1.754","-11.116,9.99,18.484,2.634,3.496,-2.112","-13.374,8.718,18.99,3.408,3.068,-2.434","-16.896,5.904,18.674,4.182,2.666,-2.644","-20.644,3.24,16.388,4.68,2.37,-2.84","-23.878,1.494,15.522,4.926,2.212,-3.016","-26.848,-1.586,15.422,4.694,2.222,-3.142","-28.082,-4.746,13.752,3.974,2.328,-3.118","-26.556,-7.862,12.582,3.222,2.42,-2.932","-23.698,-11.2,11.314,2.8,2.44,-2.728","-21.848,-16.318,8.004,2.876,2.506,-2.596","-21.156,-24.084,3.424,3.188,2.454,-2.518","-23.426,-32.238,1.906,3.648,1.92,-2.516","-31.248,-32.68,2.0,4.622,1.182,-2.514","-38.764,-29.828,-13.44,5.2,0.59,-2.246","-38.764,-25.33,-27.152,4.482,0.2,-2.008","-38.602,5.804,-32.902,3.98,-0.166,-2.178","-38.764,33.152,-39.196,4.136,-0.506,-2.196","-38.764,38.696,-39.196,3.858,-0.596,-2.182","-38.76,38.672,-39.04,3.512,-0.532,-2.23","-38.642,38.54,-37.262,2.902,-0.59,-2.226","-25.418,38.696,-32.134,2.882,-0.618,-2.126","-0.708,37.982,-22.98,2.41,-0.74,-2.17","-1.526,34.872,16.738,2.12,-0.77,-2.202","19.586,25.754,-23.596,2.34,-0.776,-1.958","13.568,-35.004,7.332,2.062,-0.774,-1.562","-23.778,-5.198,-27.808,1.476,-0.784,-1.212","-34.638,22.606,22.786,1.024,-0.588,-0.934","-28.326,22.282,0.874,0.668,-0.274,-0.74","-4.152,7.67,11.504,0.2,-0.144,-0.59","11.252,6.822,-4.618,0.12,-0.2,-0.468","10.04,4.076,7.236,0.388,-0.276,-0.378","-12.76,6.524,-0.508,0.678,-0.388,-0.304","-18.734,6.848,-3.682,1.138,-0.52,-0.278","-13.74,2.554,-8.086,1.462,-0.72,-0.222","-11.318,2.132,-5.956,1.574,-0.922,-0.166","-10.29,2.304,-5.484,1.846,-1.048,0.022","-10.632,6.566,-1.002,1.674,-0.996,0.154","-11.066,11.078,1.642,1.082,-0.77,0.1"
"-5.79,2.312,4.806,-3.48,1.95,0.956","-6.572,3.266,5.922,-2.35,1.816,1.1","-6.78,5.074,7.696,-1.038,1.634,1.178","-6.26,6.504,9.34,0.07,1.52,1.156","-5.73,7.106,9.858,0.934,1.542,1.052","-5.638,7.294,10.122,1.318,1.656,0.966","-6.36,7.912,10.738,1.334,1.792,0.936","-7.586,8.48,9.888,1.138,1.932,0.918","-8.552,8.364,10.332,0.918,2.024,0.834","-8.832,8.128,11.442,0.764,2.09,0.678","-8.818,7.16,11.578,0.882,2.07,0.484","-8.662,5.778,12.73,1.198,1.916,0.308","-9.052,5.206,14.392,1.682,1.73,0.092","-10.326,5.2,16.546,2.294,1.52,-0.126","-11.51,5.548,17.728,2.83,1.298,-0.348","-12.396,6.044,18.796,3.46,1.208,-0.58","-14.584,6.212,22.168,3.682,1.408,-0.87","-18.464,5.44,21.344,3.316,1.56,-1.322","-22.724,3.05,18.364,3.19,1.65,-1.702","-25.906,1.088,17.802,3.37,1.772,-1.734","-26.81,-0.798,19.512,3.36,1.634,-1.672","-25.49,-1.976,17.55,2.754,1.304,-1.89","-24.12,-4.47,14.484,1.518,1.132,-2.39","-22.662,-11.784,13.144,0.512,0.974,-2.842","-22.038,-22.8,11.662,0.432,0.99,-2.972","-26.32,-33.706,-0.07,1.022,1.248,-2.876","-35.552,-39.226,-25.208,1.47,1.408,-2.688","-38.764,-34.124,-36.196,1.396,1.61,-2.372","-38.764,1.762,-38.814,1.118,1.816,-2.046","-38.692,37.608,-39.196,0.538,1.896,-1.916","-37.464,38.696,-39.158,0.0,1.786,-1.922","-23.174,36.764,-37.848,0.708,1.302,-1.76","-8.782,28.548,-25.878,1.834,0.588,-1.278","-0.288,16.846,-19.506,2.07,0.304,-0.668","0.938,5.282,-4.154,1.404,0.428,-0.428","-14.576,3.418,17.368,0.59,0.562,-0.58","-11.752,-4.268,-30.352,0.516,0.478,-0.566","-15.224,-19.336,-2.094,0.804,0.448,-0.536","-13.586,18.456,-0.58,0.952,0.34,-0.812","-7.012,14.802,17.504,1.282,0.132,-1.304","-9.402,7.206,7.304,1.562,0.15,-1.41","-8.036,4.126,2.558,0.858,0.118,-1.296","-3.726,3.392,2.37,0.434,-0.098,-1.338","-6.256,2.672,2.48,0.684,-0.258,-1.208","-7.106,6.016,-2.914,0.824,-0.42,-0.932","-5.068,8.454,-3.872,0.866,-0.454,-0.694","-3.51,10.564,-2.786,0.788,-0.38,-0.462","-3.304,10.986,-3.0,0.478,-0.368,-0.168","-3.63,9.572,-3.762,-0.14,-0.466,0.046","-4.03,8.036,-3.656,-0.852,-0.49,0.182"
"-4.31,8.038,6.022,-7.232,2.034,0.106","-4.944,9.014,7.178,-6.19,2.15,0.54","-6.214,9.566,6.828,-4.636,2.184,0.826","-7.666,9.104,7.138,-3.224,2.2,1.054","-8.748,8.292,7.648,-2.544,2.244,1.116","-9.72,7.628,7.584,-2.204,2.27,1.054","-10.426,7.074,8.192,-1.912,2.274,0.93","-10.448,7.618,8.742,-1.574,2.324,0.746","-10.35,8.39,8.904,-1.166,2.45,0.6","-10.734,7.78,10.648,-0.772,2.664,0.466","-11.542,7.644,10.866,-0.382,2.862,0.332","-12.264,7.994,10.106,0.206,3.034,0.242","-13.056,7.336,11.18,0.882,3.104,0.156","-14.166,6.652,11.984,1.482,3.08,-0.046","-15.338,5.848,12.478,2.046,2.998,-0.338","-16.56,3.742,13.084,2.37,2.856,-0.598","-17.936,1.666,12.53,2.34,2.75,-0.856","-19.506,-0.292,11.614,2.298,2.726,-1.154","-20.628,-2.844,11.164,2.228,2.702,-1.424","-20.734,-4.526,9.94,2.16,2.68,-1.678","-19.654,-5.628,8.958,2.262,2.73,-1.874","-17.746,-6.386,7.466,2.444,2.81,-1.962","-16.138,-8.32,4.488,2.54,2.888,-2.028","-15.676,-16.942,-0.256,2.504,2.948,-2.124","-13.788,-29.316,-5.91,2.46,3.002,-2.2","-10.47,-37.102,-16.148,2.57,2.952,-2.304","-15.218,-39.226,-27.942,2.786,2.802,-2.472","-25.452,-33.692,-33.492,3.058,2.638,-2.644","-37.962,-11.538,-39.196,3.258,2.542,-2.722","-38.764,11.834,-39.196,3.368,2.548,-2.714","-38.592,34.022,-38.978,3.356,2.588,-2.708","-37.696,38.696,-38.492,3.25,2.588,-2.768","-25.44,38.59,-36.338,3.162,2.492,-2.848","-8.74,38.526,-33.43,2.956,2.382,-2.902","2.814,25.706,-20.984,2.81,2.326,-2.988","-14.912,4.676,9.36,2.89,2.278,-3.084","3.98,34.634,-23.868,2.98,2.242,-3.168","12.296,15.446,11.374,3.076,2.19,-3.284","0.778,32.566,-4.426,3.306,2.076,-3.342","-4.378,28.834,32.73,3.368,1.86,-3.28","-26.702,6.332,8.852,3.022,1.556,-3.16","-19.544,-3.65,13.424,2.254,1.348,-3.044","-4.044,3.068,1.79,1.576,1.154,-2.934","0.27,6.918,12.238,1.336,0.89,-2.7","-4.558,8.108,2.23,1.262,0.616,-2.366","-8.842,1.136,-0.598,1.232,0.404,-2.1","-8.326,-0.906,-5.742,1.332,0.3,-1.944","-6.3,0.45,-2.788,1.466,0.224,-1.788","-4.9,5.3,-3.368,1.44,0.15,-1.538","-3.14,8.666,-1.548,1.162,0.144,-1.278"
"-6.002,5.19,6.682,1.718,0.142,4.24","-5.962,5.112,6.81,1.254,0.81,4.228","-5.97,5.188,6.692,0.674,1.344,4.06","-6.11,5.086,6.578,-0.12,1.568,3.698","-6.628,4.8,6.82,-0.99,1.674,3.282","-7.452,4.592,6.946,-1.616,1.834,2.966","-8.582,4.784,7.03,-1.738,2.058,2.794","-9.698,5.202,6.85,-1.594,2.312,2.736","-10.508,5.296,6.936,-1.358,2.556,2.644","-11.12,4.92,7.064,-0.784,2.746,2.394","-11.596,4.466,7.03,0.01,2.854,2.07","-11.598,3.972,6.968,0.874,2.91,1.826","-11.104,3.656,7.346,1.582,2.944,1.622","-10.362,3.38,7.938,2.084,3.012,1.352","-10.008,3.64,8.256,2.424,3.162,1.034","-10.892,4.582,8.332,2.654,3.368,0.71","-12.592,4.598,8.4,2.83,3.622,0.448","-14.004,3.784,8.534,2.798,3.858,0.232","-15.188,2.972,10.418,2.68,4.016,-0.022","-17.874,1.912,12.404,2.682,4.072,-0.328","-22.56,0.086,12.894,2.852,4.0,-0.6","-27.392,-2.812,13.034,3.144,3.924,-0.776","-29.246,-6.822,10.156,3.372,3.916,-0.91","-28.512,-14.948,7.55,3.436,3.946,-1.114","-26.46,-31.362,6.942,3.362,3.954,-1.382","-22.316,-39.226,2.86,3.254,4.004,-1.598","-18.804,-39.226,-16.224,3.218,4.034,-1.708","-20.424,-39.226,-31.38,3.196,3.894,-1.802","-28.076,-29.216,-36.948,3.34,3.744,-1.908","-38.388,13.116,-39.196,3.53,3.614,-1.994","-38.47,38.696,-26.268,3.538,3.536,-2.136","-19.484,38.696,8.17,3.524,3.612,-2.38","-9.622,28.226,19.296,3.548,3.672,-2.618","-10.512,11.902,15.956,3.598,3.582,-2.784","-17.566,11.016,22.246,3.822,3.408,-2.89","-14.202,38.696,-22.1,4.146,3.13,-2.964","-6.464,-1.688,18.298,4.35,2.786,-3.012","-11.98,-33.13,-17.042,4.404,2.534,-3.09","-9.548,-17.026,-7.064,4.3,2.4,-3.272","2.066,-16.774,-13.09,4.248,2.324,-3.478","-7.92,0.21,2.73,4.32,2.21,-3.6","-13.95,19.532,5.306,4.364,2.088,-3.652","-7.562,16.342,9.408,4.422,2.006,-3.668","-9.722,8.738,-2.284,4.5,1.924,-3.668","-6.76,2.4,-8.116,4.494,1.832,-3.682","-2.19,-1.714,-13.62,4.51,1.758,-3.714","0.778,-1.664,-13.382,4.64,1.68,-3.666","2.164,0.196,-9.61,4.766,1.492,-3.48","0.846,2.692,-9.024,4.652,1.218,-3.228","-2.454,5.122,-5.258,4.758,1.116,-3.038"
"-3.714,0.112,5.786,-0.72,2.39,1.592","-3.148,0.202,6.072,-0.378,2.57,1.654","-2.908,0.16,6.454,0.024,2.714,1.628","-2.796,0.634,6.296,0.492,2.814,1.578","-2.808,0.962,6.572,0.986,2.842,1.52","-3.112,0.926,6.402,1.434,2.808,1.34","-3.46,0.304,6.098,1.84,2.802,0.98","-3.536,-0.09,6.252,2.362,2.86,0.548","-3.692,0.364,6.764,2.776,3.036,0.122","-4.212,1.132,6.882,2.97,3.292,-0.288","-4.88,1.69,5.792,2.866,3.562,-0.68","-5.636,0.652,6.852,2.774,3.756,-1.038","-5.894,-0.214,7.474,2.85,3.844,-1.366","-6.372,-0.334,7.99,2.978,3.844,-1.642","-7.806,-1.486,8.442,3.088,3.796,-1.884","-9.808,-3.184,9.512,3.19,3.786,-2.152","-11.702,-4.264,10.924,3.378,3.83,-2.42","-12.592,-4.74,11.934,3.808,3.84,-2.648","-12.558,-4.426,12.566,4.046,3.762,-2.812","-12.806,-3.324,12.506,4.11,3.682,-2.968","-13.848,-3.16,10.828,4.18,3.442,-3.166","-14.862,-6.622,8.422,4.3,3.048,-3.304","-15.356,-15.51,5.352,4.25,2.696,-3.326","-12.576,-29.368,3.76,3.944,2.528,-3.318","-5.294,-39.226,5.236,3.69,2.52,-3.326","0.294,-36.23,3.566,3.57,2.478,-3.322","-9.858,-35.752,-3.364,3.418,2.322,-3.252","-32.706,-36.788,-20.43,3.64,2.08,-3.144","-38.764,-10.076,-33.242,4.36,1.8,-3.048","-32.464,34.208,-27.744,4.782,1.466,-3.008","-20.408,38.696,-3.768,4.754,1.232,-3.02","-13.162,37.506,0.166,4.56,1.06,-3.072","-1.248,32.918,-2.242,4.516,0.81,-3.052","5.09,18.39,-7.598,4.61,0.566,-2.982","-2.712,10.936,11.994,4.526,0.492,-2.978","-0.312,18.556,-11.836,4.244,0.458,-3.01","-15.926,-39.226,5.204,4.03,0.294,-2.982","-17.53,-39.226,-20.686,3.808,0.08,-2.884","-5.71,-19.532,-26.196,3.318,-0.03,-2.82","1.34,9.106,3.954,2.742,-0.03,-2.788","-9.136,36.602,16.026,2.292,-0.01,-2.686","-10.182,38.696,25.132,1.964,-0.042,-2.482","-9.244,19.9,7.032,1.738,-0.06,-2.222","-6.638,0.632,-6.306,1.668,-0.056,-1.946","-3.04,-6.124,-9.746,1.69,-0.082,-1.654","-5.452,-4.592,-6.628,1.646,-0.148,-1.34","-9.402,0.914,-2.2,1.4,-0.12,-1.082","-11.232,5.086,-1.78,0.98,0.034,-0.976","-11.37,5.844,0.362,0.568,0.164,-0.908","-11.012,3.122,-1.142,0.346,0.174,-0.77"
"-8.138,4.39,4.762,-4.772,1.034,3.426","-8.336,4.922,5.128,-4.344,1.506,3.542","-8.394,5.524,5.296,-3.742,1.864,3.634","-8.68,5.426,6.328,-3.158,2.048,3.676","-8.966,5.23,7.27,-2.618,2.13,3.7","-9.342,5.842,7.852,-2.258,2.17,3.7","-9.954,6.49,8.574,-2.026,2.174,3.668","-10.668,6.866,9.358,-1.634,2.17,3.666","-11.462,6.72,10.29,-1.0,2.19,3.608","-12.422,6.118,11.504,-0.348,2.254,3.388","-13.43,5.83,12.3,0.354,2.456,3.154","-14.534,5.17,13.452,0.918,2.782,3.128","-15.82,4.21,14.408,1.094,3.046,3.096","-17.728,2.528,15.906,1.154,3.182,2.936","-19.606,0.45,17.04,1.198,3.226,2.81","-20.842,-1.106,16.39,1.138,3.248,2.674","-21.654,-2.252,16.394,1.178,3.314,2.48","-23.278,-2.742,16.934,1.476,3.412,2.326","-25.268,-3.242,16.568,1.998,3.552,2.16","-26.504,-5.092,14.268,2.476,3.74,1.944","-26.57,-8.758,11.22,2.946,3.896,1.638","-25.412,-12.98,7.376,3.578,3.986,1.258","-22.7,-17.824,3.358,4.162,4.05,1.02","-17.75,-24.06,4.534,4.398,4.03,0.856","-17.938,-30.43,16.108,4.378,3.972,0.618","-29.032,-34.744,-7.206,4.398,3.94,0.33","-34.6,-38.586,-39.196,4.458,3.938,-0.018","-38.332,-37.914,-35.048,4.406,3.974,-0.542","-38.764,-11.876,-38.444,4.472,4.122,-1.14","-38.712,22.95,-39.196,4.534,4.262,-1.454","-38.746,38.696,-39.14,4.296,4.248,-1.382","-36.194,38.696,-31.392,3.894,4.148,-1.274","-22.604,38.328,-4.048,3.62,4.008,-1.352","-9.724,26.442,9.768,3.628,3.812,-1.534","-14.11,4.792,17.194,3.842,3.596,-1.702","-11.694,21.776,-20.564,3.966,3.496,-1.794","-18.5,-17.562,5.708,3.968,3.48,-1.844","-16.988,-17.362,-21.63,4.008,3.372,-1.918","-3.99,6.772,-16.018,4.068,3.158,-1.896","0.408,14.274,-9.252,4.076,2.91,-1.836","-3.84,29.7,9.96,4.084,2.648,-1.906","-2.786,29.534,7.266,4.194,2.436,-2.004","-6.82,12.868,5.88,4.382,2.228,-2.016","-10.16,2.74,-4.606,4.566,1.988,-1.96","-6.114,1.652,-4.472,4.612,1.806,-1.926","-3.002,6.978,-3.796,4.442,1.69,-1.932","-1.138,11.496,-3.676,4.332,1.608,-1.932","-1.788,11.702,-3.684,4.358,1.546,-1.908","-2.728,9.35,-4.864,4.446,1.496,-1.854","-2.322,7.646,-6.908,4.62,1.446,-1.778"
"-7.21,1.546,6.24,0.628,1.768,0.694","-7.18,1.81,6.234,1.268,1.808,0.69","-7.334,2.026,6.43,1.682,1.824,0.676","-7.57,1.95,6.018,1.602,1.86,0.61","-7.696,1.582,5.966,1.362,1.942,0.468","-7.472,1.806,6.898,1.186,2.056,0.226","-7.15,2.736,7.542,1.09,2.128,-0.04","-7.044,3.298,7.762,1.204,2.226,-0.186","-7.482,2.922,7.826,1.416,2.346,-0.266","-8.616,1.88,7.974,1.618,2.374,-0.382","-9.622,1.038,7.6,1.896,2.32,-0.586","-10.06,0.262,7.866,2.36,2.264,-0.82","-10.104,-0.828,9.07,2.858,2.21,-1.018","-10.246,-1.236,9.706,2.85,2.256,-1.234","-10.274,-0.896,9.93,2.544,2.39,-1.512","-10.48,-0.708,10.752,2.338,2.508,-1.754","-11.818,-0.994,11.718,2.184,2.574,-1.874","-14.43,-1.484,12.354,2.02,2.604,-1.918","-17.896,-1.664,12.838,1.906,2.642,-1.944","-21.962,-2.432,12.418,1.808,2.694,-1.982","-24.166,-4.008,10.288,1.792,2.67,-2.05","-22.776,-6.962,8.604,1.816,2.488,-2.108","-20.394,-13.708,5.638,1.832,2.348,-2.13","-18.3,-26.744,-0.836,1.906,2.298,-2.182","-10.958,-39.226,-2.742,2.138,2.224,-2.244","-3.078,-39.226,-2.144,2.494,2.084,-2.214","-13.21,-39.226,-17.678,2.672,1.868,-2.114","-30.386,-38.066,-39.196,2.658,1.714,-2.012","-37.948,-8.632,-39.196,2.628,1.674,-1.964","-38.764,37.804,-36.28,2.534,1.638,-1.988","-34.608,38.696,-13.868,2.434,1.498,-2.036","-18.34,37.986,-7.2,2.58,1.29,-2.046","-4.034,38.586,-14.134,2.91,1.056,-2.0","7.96,31.116,-19.878,2.988,0.846,-1.972","-1.126,9.814,10.548,2.672,0.678,-2.024","6.89,24.062,-22.358,2.33,0.582,-2.082","3.97,-36.84,5.71,2.116,0.682,-2.126","-13.482,-39.226,-30.674,1.924,0.782,-2.16","-16.35,-22.018,-21.646,1.886,0.75,-2.154","-4.462,3.172,-7.912,2.108,0.636,-2.106","-4.672,30.564,15.66,2.262,0.47,-2.072","-6.968,38.696,21.65,2.184,0.314,-2.06","-6.756,20.93,6.652,2.026,0.156,-2.06","-5.54,3.522,-5.08,1.878,0.046,-2.032","-3.216,-3.69,-9.046,1.764,0.044,-1.974","-3.426,-3.052,-7.554,1.708,0.092,-1.898","-5.618,-0.506,-3.66,1.666,0.154,-1.772","-7.582,1.88,-3.826,1.576,0.232,-1.628","-8.934,3.704,-0.056,1.44,0.294,-1.518","-9.596,3.864,1.564,1.296,0.298,-1.402"
"-7.384,0.702,6.678,-0.564,1.554,2.194","-7.49,0.364,6.934,0.796,1.498,2.22","-7.476,0.5,6.832,2.13,1.384,2.196","-7.146,1.072,6.746,3.482,1.278,2.048","-6.786,1.46,7.04,4.434,1.274,1.792","-6.948,1.53,6.592,4.864,1.382,1.476","-7.252,1.332,6.084,4.774,1.56,1.124","-7.428,1.6,5.8,4.132,1.772,0.722","-7.318,2.378,6.058,3.184,1.97,0.256","-7.082,3.18,6.568,2.196,2.142,-0.244","-7.224,3.318,6.202,1.426,2.244,-0.692","-7.482,2.224,6.058,0.918,2.228,-1.052","-8.164,0.814,6.372,0.784,2.202,-1.366","-9.03,-0.526,6.442,1.004,2.29,-1.704","-9.624,-1.58,7.386,1.476,2.41,-2.082","-9.798,-1.992,9.25,2.23,2.466,-2.394","-10.636,-1.828,12.314,2.996,2.438,-2.562","-13.926,-1.09,14.706,3.426,2.35,-2.648","-18.542,-0.582,14.302,3.42,2.18,-2.754","-21.556,-1.748,12.148,3.19,2.026,-2.906","-21.958,-4.824,9.76,2.87,2.014,-3.084","-19.938,-8.982,7.606,2.54,2.112,-3.268","-16.264,-14.43,3.1,2.314,2.164,-3.396","-12.33,-25.02,-2.492,2.288,2.11,-3.396","-4.356,-37.956,-1.29,2.388,2.094,-3.302","4.33,-36.614,-7.542,2.426,2.144,-3.244","-0.466,-38.61,-18.294,2.36,2.096,-3.216","-19.694,-33.494,-30.69,2.27,2.01,-3.12","-35.392,-3.888,-36.214,2.206,1.86,-2.956","-38.764,33.322,-31.736,2.394,1.74,-2.812","-33.528,38.696,-11.946,2.764,1.876,-2.802","-14.976,38.356,-3.458,2.798,1.8,-2.934","0.274,38.506,-0.502,2.842,1.39,-2.974","9.34,34.074,0.3,3.192,1.184,-2.836","2.692,7.338,25.496,3.244,1.146,-2.866","-7.976,20.892,-16.982,2.734,1.124,-3.084","-2.596,-14.392,12.802,2.306,1.134,-3.214","-7.854,-39.226,-13.452,2.106,1.104,-3.138","-8.338,-10.962,-7.38,1.896,1.082,-2.95","-4.582,18.576,2.364,1.694,1.14,-2.814","-10.746,35.54,32.18,1.668,1.13,-2.84","-11.126,34.342,17.486,2.706,0.914,-2.664","-4.086,12.208,11.726,3.574,0.688,-2.262","-1.688,-3.222,-3.706,3.186,0.354,-2.178","-1.28,-4.58,-6.154,2.898,0.124,-2.246","-2.3,-4.544,-8.722,2.606,0.14,-2.264","-4.212,0.064,-12.792,2.062,0.066,-2.224","-5.744,4.568,-7.986,1.298,-0.134,-2.056","-6.948,7.75,-2.718,0.842,-0.236,-1.768","-7.664,8.928,-3.51,1.196,-0.054,-1.624"
"-12.38,2.704,6.958,-4.526,0.664,3.366","-12.74,2.87,6.574,-3.95,0.784,3.522","-12.984,3.17,5.97,-3.32,0.91,3.698","-13.432,4.022,5.872,-2.788,1.03,3.814","-13.448,4.318,6.172,-2.492,1.126,3.776","-12.87,3.286,5.302,-2.228,1.282,3.726","-12.306,1.114,4.806,-2.042,1.518,3.76","-12.384,0.016,5.14,-1.866,1.68,3.644","-13.242,0.496,5.24,-1.442,1.836,3.464","-13.258,1.098,5.568,-0.794,2.056,3.432","-12.218,1.652,6.604,-0.168,2.182,3.308","-11.214,2.494,7.224,0.356,2.26,2.976","-11.072,3.43,7.526,0.874,2.372,2.704","-11.256,3.564,6.952,1.266,2.512,2.592","-11.334,2.506,6.598,1.456,2.702,2.462","-10.532,1.192,6.048,1.612,2.898,2.22","-9.066,0.7,6.112,1.984,3.032,1.902","-8.266,0.626,6.75,2.506,3.17,1.546","-8.874,0.476,6.872,2.994,3.402,1.214","-10.622,-0.79,6.0,3.322,3.664,0.858","-12.396,-3.712,4.382,3.568,3.88,0.516","-13.552,-10.008,1.032,3.76,4.044,0.268","-11.984,-19.448,-3.202,3.868,4.168,0.042","-6.164,-29.702,-1.466,3.988,4.25,-0.222","-1.38,-33.098,1.474,4.134,4.286,-0.502","-4.526,-33.272,-7.248,4.332,4.32,-0.772","-14.49,-30.02,-17.4,4.602,4.344,-1.036","-26.772,-23.156,-15.61,4.866,4.276,-1.346","-38.764,-14.01,-20.036,5.1,4.204,-1.734","-38.764,0.548,-25.182,5.294,4.146,-2.064","-35.654,13.8,-22.896,5.342,4.068,-2.264","-27.816,30.434,-26.198,5.218,3.998,-2.494","-12.638,38.696,-19.888,5.026,3.932,-2.716","-3.87,37.464,-6.528,4.942,3.84,-2.842","-6.89,25.842,1.958,4.924,3.734,-2.928","-21.558,-7.618,14.368,4.76,3.588,-3.072","2.9,29.844,-25.248,4.564,3.334,-3.256","11.848,9.25,14.632,4.684,2.954,-3.39","-2.352,-24.012,-5.954,5.016,2.536,-3.416","-10.03,-3.6,3.04,5.244,2.162,-3.378","-13.37,-2.042,-14.808,5.128,1.834,-3.318","-11.146,14.298,16.018,5.658,1.696,-3.244","0.624,29.194,13.236,6.624,1.062,-3.026","-2.738,21.438,18.33,6.336,0.448,-2.636","-12.262,2.688,5.736,6.506,0.212,-2.57","-11.69,-6.396,0.19,6.168,0.062,-2.612","-8.976,-6.688,-0.166,5.458,-0.076,-2.382","-5.888,-2.992,-1.166,4.99,-0.012,-2.12","-2.866,-0.098,-0.142,4.312,0.188,-1.894","-3.28,3.33,1.26,3.826,0.276,-1.68"
