869409856,0.594,4.998,8.94,        869644032,0.72,0.208,0.36
869409856,0.778,5.34,9.076,        869644032,0.872,0.366,0.414
869409856,-0.276,4.944,8.268,        869644032,0.944,0.642,0.492
869409856,0.444,5.298,9.166,        869644032,0.894,0.862,0.582
869411712,1.288,3.404,8.958,        869644032,0.812,0.952,0.68
869411712,1.288,3.404,8.958,        869644032,0.742,0.956,0.758
869411712,-0.316,0.592,9.322,        869644032,0.646,0.848,0.812
869411776,-1.094,0.478,9.146,        869644096,0.482,0.832,0.884
869411776,-0.964,-0.586,8.766,        869644096,0.464,0.916,0.974
869411776,-0.834,-0.512,9.166,        869644096,0.528,1.032,1.054
869411840,-1.002,0.5,9.86,        869644096,0.68,1.358,1.18
869411840,-1.224,1.244,10.128,        869644096,1.088,1.77,1.384
869411840,-1.326,1.862,10.136,        869644096,1.378,2.304,1.652
869411840,-1.446,2.23,10.18,        869644160,1.486,2.706,1.952
869411840,-1.066,1.524,10.22,        869644160,1.604,2.618,2.15
869411840,-1.188,1.334,10.124,        869644160,1.562,2.608,2.314
869411840,-1.356,1.314,9.76,        869644160,1.254,2.63,2.446
869411904,-1.114,1.24,9.124,        869644160,0.8,2.438,2.448
869411904,-0.82,1.3,8.654,        869644160,0.572,2.302,2.282
869411904,-0.778,1.222,8.438,        869644160,0.502,2.05,2.032
869411904,-0.75,1.116,8.79,        869644224,0.626,1.76,1.74
869411904,-0.786,1.22,9.834,        869644224,0.88,1.538,1.512
869411904,-1.366,1.842,10.22,        869644224,0.884,1.258,1.404
869411968,-2.238,2.394,10.1,        869644224,0.426,0.998,1.398
869411968,-2.384,2.128,10.024,        869644224,-0.06,0.774,1.408
869411968,-1.886,2,10.034,        869644224,-0.118,0.654,1.378
869411968,-1.606,1.91,9.944,        869644288,0.096,0.544,1.304
869411968,-1.258,1.646,10.026,        869644288,0.37,0.03,1.176
869411968,-0.756,1.518,9.992,        869644288,0.138,-0.594,0.922
869411968,-0.652,1.304,9.342,        869644288,-0.434,-1.642,0.596
869412032,-0.574,1.394,9.024,        869644288,-1.51,-2.21,0.388
869412032,-0.64,1.836,9.292,        869644288,-1.926,-2.094,0.328
