0,6.996,5.028,4.67,        0,-0.076,-0.024,0.054
16,7.016,4.974,4.602,        16,-0.056,-0.056,0.038
32,6.988,4.926,4.584,        16,-0.042,-0.076,0.016
32,6.9,4.99,4.65,        32,-0.044,-0.082,0.008
48,6.852,5.138,4.746,        32,-0.058,-0.078,0
64,6.934,5.2,4.834,        48,-0.082,-0.066,-0.008
64,7.036,5.15,4.884,        64,-0.124,-0.028,-0.012
80,7.064,5.096,4.878,        64,-0.194,0.006,-0.024
80,7.106,5.076,4.824,        80,-0.248,0.03,-0.036
96,7.232,4.958,4.774,        96,-0.254,0.046,-0.03
112,7.248,4.888,4.684,        96,-0.238,0.036,-0.026
112,7.1,4.928,4.62,        112,-0.176,0.014,-0.02
128,6.938,4.972,4.586,        112,-0.072,-0.008,-0.006
128,6.884,4.998,4.598,        128,0.014,-0.044,0.006
144,6.922,5.024,4.61,        144,0.068,-0.068,0.01
160,6.948,5.022,4.652,        144,0.076,-0.07,-0.002
160,6.88,4.98,4.624,        160,0.062,-0.056,-0.014
176,6.87,4.94,4.718,        160,0.034,-0.03,-0.014
192,6.956,5.032,4.816,        176,-0.014,-0.01,-0.014
192,6.95,5.152,4.828,        192,-0.086,0.002,-0.026
208,6.856,5.114,4.848,        192,-0.144,0.016,-0.024
208,6.736,4.992,4.73,        208,-0.16,0.028,-0.02
224,6.658,4.886,4.538,        224,-0.15,0.028,-0.018
240,6.72,4.854,4.516,        224,-0.15,0.016,-0.018
240,6.86,4.878,4.548,        240,-0.144,0.012,-0.004
256,7.022,4.872,4.666,        256,-0.138,0.008,0.022
256,7.12,4.922,4.726,        256,-0.122,0,0.042
272,7.136,5.072,4.806,        272,-0.092,-0.02,0.052
288,7.054,5.19,4.958,        272,-0.058,-0.044,0.056
288,7.034,5.094,5.036,        288,-0.032,-0.066,0.05
304,7.016,5.022,4.94,        304,-0.02,-0.068,0.036
320,6.926,4.976,4.87,        304,-0.014,-0.05,0.024
320,6.9,4.816,4.752,        320,0.004,-0.03,0.012
336,6.912,4.714,4.656,        320,0.014,-0.022,0.004
336,6.874,4.74,4.708,        336,0.01,-0.022,0.008
352,6.812,4.872,4.798,        352,-0.01,-0.018,0.014
368,6.838,5.038,4.914,        352,-0.042,-0.008,0.018
368,6.936,5.096,5.014,        368,-0.082,-0.002,0.01
384,6.988,5.086,5.016,        368,-0.12,0.01,0.008
384,6.968,5.076,5.016,        384,-0.138,0.026,0.024
400,6.912,5.048,5.05,        400,-0.118,0.032,0.032
416,6.902,4.954,5.044,        400,-0.094,0.022,0.026
416,6.912,4.798,4.89,        416,-0.094,0.004,0.02
432,6.924,4.772,4.82,        416,-0.108,-0.002,0.022
448,6.948,4.782,4.814,        432,-0.126,-0.002,0.034
448,6.956,4.782,4.822,        448,-0.122,0,0.046
464,6.96,4.892,4.782,        448,-0.084,-0.008,0.054
480,6.846,4.976,4.746,        464,-0.182,-0.024,0.02
480,6.74,4.974,4.676,        480,-0.494,-0.044,-0.086
496,6.708,4.956,4.678,        480,-0.466,-0.068,-0.09
496,6.73,4.934,4.76,        496,-0.328,-0.026,-0.012
512,6.822,4.946,4.876,        512,-0.44,0.074,0.004
528,6.962,4.916,4.926,        512,-0.474,0.068,0.038
528,7.044,4.848,4.93,        528,-0.308,-0.042,0.084
544,7.002,4.81,4.97,        528,-0.186,-0.126,0.062
544,6.92,4.848,4.976,        544,-0.28,-0.132,0.006
560,6.87,4.88,4.988,        560,-0.238,-0.04,0.04
576,6.846,4.858,4.95,        560,-0.2,0.104,0.112
576,6.872,4.888,4.95,        576,-0.192,0.178,0.15
592,6.938,4.926,5.03,        576,-0.182,0.182,0.118
592,6.938,4.838,4.956,        592,-0.19,0.15,0.074
608,6.836,4.722,4.892,        608,-0.184,0.126,0.068
624,6.682,4.71,4.926,        608,-0.202,0.076,0.04
624,6.604,4.764,4.918,        624,-0.208,0.004,-0.024
640,6.686,4.874,4.946,        624,-0.176,-0.03,-0.078
640,6.832,4.866,4.904,        640,-0.124,-0.034,-0.082
656,6.95,4.694,4.766,        -2816,-0.4,-0.022,-0.186
672,6.962,4.57,4.66,        -2800,-0.29,-0.078,-0.166
672,6.828,4.58,4.83,        -2784,-0.204,-0.104,-0.22
688,6.416,5.02,5.868,        -2784,-0.204,-0.074,-0.28
704,6.55,5.29,5.114,        -2768,-0.24,-0.072,-0.248
704,7.342,4.738,4.702,        -2768,-0.302,-0.082,-0.21
720,7.67,4.306,5.352,        -2752,-0.316,-0.104,-0.236
736,7.222,4.738,5.45,        -2736,-0.284,-0.14,-0.24
736,6.796,4.792,4.862,        -2736,-0.24,-0.18,-0.214
752,6.59,4.378,4.786,        -2720,-0.206,-0.218,-0.202
752,6.61,4.648,5.432,        -2720,-0.186,-0.254,-0.216
768,7.03,5.016,5.048,        -2704,-0.192,-0.292,-0.238
784,7.61,4.684,4.822,        -2688,-0.256,-0.326,-0.262
784,7.55,4.43,4.92,        -2688,-0.338,-0.36,-0.284
800,7.034,4.642,4.884,        -2672,-0.416,-0.392,-0.324
800,6.686,4.588,4.984,        -2672,-0.452,-0.416,-0.388
816,6.71,4.58,5.006,        -2656,-0.48,-0.448,-0.462
832,6.782,4.708,5.054,        -2640,-0.55,-0.47,-0.518
832,6.762,4.664,5.152,        -2640,-0.636,-0.464,-0.558
848,6.674,4.5,5.154,        -2624,-0.694,-0.446,-0.588
848,6.804,4.388,5.12,        -2624,-0.714,-0.448,-0.608
864,6.954,4.344,5.146,        -2608,-0.698,-0.466,-0.638
-2608,2.362,3.366,8.85,        -2592,-0.668,-0.486,-0.672
-2592,2.162,2.85,8.674,        -2592,-0.624,-0.5,-0.704
-2592,2.088,2.906,8.542,        -2576,-0.59,-0.49,-0.732
-2576,1.996,3.14,8.552,        -2560,-0.566,-0.482,-0.766
-2560,2.022,3.35,8.692,        -2560,-0.56,-0.494,-0.808
-2560,2.178,3.38,8.648,        -2544,-0.582,-0.522,-0.858
-2544,2.138,3.202,8.532,        -2544,-0.628,-0.548,-0.908
-2544,1.894,3.062,8.358,        -2528,-0.674,-0.558,-0.954
-2528,1.806,2.826,8.196,        -2512,-0.678,-0.566,-1.014
-2512,1.78,2.664,8.198,        -2512,-0.606,-0.614,-1.098
-2512,1.67,2.624,8.116,        -2496,-0.546,-0.696,-1.208
-2496,1.592,2.724,8.18,        -2496,-0.534,-0.794,-1.332
-2496,1.592,3.002,8.27,        -2480,-0.6,-0.87,-1.464
-2480,1.606,3.218,8.396,        -2464,-0.756,-0.91,-1.58
-2464,1.664,3.244,8.426,        -2464,-0.942,-0.924,-1.678
-2464,1.718,3.076,8.25,        -2448,-1.134,-0.924,-1.76
-2448,1.834,2.874,8.16,        -2432,-1.326,-0.92,-1.804
-2448,2.048,2.772,8.094,        -2432,-1.408,-0.886,-1.816
-2432,2.344,2.722,8.036,        -2416,-1.364,-0.864,-1.776
-2416,2.608,2.618,8.132,        -2416,-1.246,-0.954,-1.694
-2416,2.762,2.49,8.066,        -2400,-1.064,-1.096,-1.62
-2400,2.848,2.28,8.008,        -2384,-0.954,-1.214,-1.564
-2400,2.912,2.098,7.86,        -2384,-0.946,-1.24,-1.49
-2384,3.014,1.97,7.752,        -2368,-1.056,-1.2,-1.4
-2368,3.12,2.024,7.654,        -2352,-1.22,-1.106,-1.36
-2368,3.196,2.128,7.634,        -2352,-1.342,-1.01,-1.386
-2352,3.208,2.252,7.562,        -2336,-1.39,-0.958,-1.462
-2336,3.174,2.436,7.388,        -2336,-1.332,-0.96,-1.572
-2336,3.146,2.626,7.254,        -2320,-1.268,-1.004,-1.674
-2320,3.148,2.81,7.126,        -2304,-1.298,-1.05,-1.732
-2320,3.248,2.776,6.924,        -2304,-1.478,-1.042,-1.752
-2304,3.34,2.554,6.712,        -2288,-1.77,-0.966,-1.754
-2288,3.394,2.384,6.374,        -2272,-2.096,-0.852,-1.744
-2288,3.464,2.274,6.22,        -2272,-2.33,-0.72,-1.724
-2272,3.662,2.332,6.246,        -2256,-2.488,-0.572,-1.706
-2272,3.874,2.582,6.232,        -2256,-2.596,-0.446,-1.686
-2256,4.192,2.892,6.34,        -2240,-2.582,-0.396,-1.666
-2240,4.522,3.2,6.588,        -2224,-2.516,-0.412,-1.658
-2240,4.758,3.378,6.69,        -2224,-2.462,-0.434,-1.648
-2224,4.904,3.234,6.73,        -2208,-2.412,-0.428,-1.61
-2208,4.91,2.948,6.524,        -2208,-2.362,-0.416,-1.58
-2208,4.854,2.236,6.47,        -2192,-2.324,-0.438,-1.596
-2192,4.728,1.588,6.624,        -2176,-2.31,-0.502,-1.648
-2192,4.622,1.344,6.322,        -2176,-2.362,-0.558,-1.692
-2176,4.738,1.494,6.644,        -2160,-2.468,-0.564,-1.726
-2160,4.976,2.044,6.88,        -2144,-2.586,-0.536,-1.778
-2160,5.262,2.618,7.34,        -2144,-2.7,-0.498,-1.848
-2144,5.406,2.812,8.024,        -2128,-2.79,-0.488,-1.924
-2128,5.378,2.528,8.572,        -2128,-2.862,-0.496,-1.984
-2128,5.228,1.962,8.918,        -2112,-2.916,-0.506,-2.018
-2112,4.998,1.672,8.754,        -2096,-2.912,-0.498,-2.024
-2112,4.922,1.85,8.65,        -2096,-2.868,-0.494,-2
