869409792,0.288,4.968,8.532,        869410112,-0.178,-0.336,0.12
869409792,-0.132,5.152,8.906,        869410176,0.05,-0.332,0.218
869409856,-0.58,5.308,9.258,        869410176,0.246,-0.222,0.286
869409856,-0.684,5.306,9.562,        869410176,0.294,-0.218,0.234
869409856,-0.678,5.094,9.554,        869410176,0.202,-0.122,0.188
869409856,-0.53,4.774,9.244,        869410176,0.15,-0.138,0.136
869409856,-0.04,4.214,8.822,        869410176,-0.04,-0.192,0.038
869409856,-0.018,4.198,8.66,        869410240,-0.16,-0.186,0.01
869409920,-0.064,4.366,8.56,        869410240,-0.22,-0.184,0.018
869409920,-0.404,4.962,8.512,        869410240,-0.208,-0.134,0.044
869409920,-0.67,5.358,8.542,        869410240,-0.138,-0.04,0.068
869409920,-0.798,5.384,8.094,        869410240,-0.022,0.062,0.066
869409920,-0.796,5.55,7.882,        869410240,0.118,0.176,0.034
869409920,-0.82,5.546,7.582,        869410240,0.222,0.256,-0.024
869409984,-0.876,5.276,7.406,        869410304,0.212,0.284,-0.14
869409984,-0.744,5.286,7.588,        869410304,0.192,0.232,-0.256
869409984,-0.168,4.818,7.574,        869410304,0.218,0.186,-0.35
869409984,0.294,4.17,7.064,        869410304,0.274,0.1,-0.44
869409984,-0.452,4.752,8.128,        869410304,0.348,-0.11,-0.528
869409984,-1.098,5.872,8.074,        869410304,0.394,-0.288,-0.63
869409984,-0.996,6.23,7.974,        869410368,0.326,-0.318,-0.746
869410048,-0.924,6.124,7.506,        869389504,0.284,-0.096,0.11
869410048,-0.444,5.984,7.688,        869389504,0.272,-0.09,0.12
869410048,-0.238,5.496,7.464,        869389504,0.26,-0.066,0.128
869410048,0.154,4.908,7.514,        869389504,0.22,-0.024,0.102
869410048,0.318,4.67,7.1,        869389504,0.182,0.022,0.052
869410048,0.216,4.726,7.224,        869389568,0.186,0.05,0.01
869410112,0.026,5.194,7.644,        869389568,0.25,0.056,-0.026
869410112,-0.27,5.34,8.122,        869389568,0.304,0.078,-0.058
869410112,-0.754,5.518,8.122,        869389568,0.324,0.112,-0.09
869410112,-1.26,5.536,8.268,        869389568,0.322,0.126,-0.094
869410112,-1.404,5.402,8.412,        869389568,0.316,0.13,-0.102
869410112,-1.076,5.534,8.502,        869389632,0.338,0.134,-0.144
869410112,-0.864,5.328,8.138,        869389632,0.376,0.138,-0.202
869410176,-0.368,5.306,8.154,        869389632,0.45,0.132,-0.252
869410176,-0.25,5.404,8.35,        869389632,0.502,0.122,-0.3
869410176,-0.238,5.21,8.662,        869389632,0.534,0.094,-0.346
869410176,-0.492,5.612,7.69,        869389632,0.574,0.058,-0.39
869410176,-0.386,5.882,9.59,        869389696,0.624,0.034,-0.442
869410176,-0.424,5.824,9.31,        869389696,0.702,0.03,-0.5
869410240,-0.592,5.648,8.66,        869389696,0.794,0.048,-0.576
869410240,-0.616,5.726,8.83,        869389696,0.904,0.094,-0.67
869410240,-0.526,5.734,9.154,        869389696,1.024,0.15,-0.774
869410240,-0.292,5.57,9.068,        869389696,1.128,0.24,-0.888
869410240,-0.064,5.444,9.002,        869389696,1.186,0.37,-1.004
869410240,0.232,5.28,9.014,        869389760,1.26,0.524,-1.116
869410240,0.286,4.972,9.374,        869389760,1.322,0.666,-1.236
869410304,0.186,4.922,9.498,        869389760,1.42,0.78,-1.382
869410304,0.08,4.894,9.378,        869389760,1.65,0.868,-1.51
869410304,0.14,4.852,9.496,        869389760,1.932,0.952,-1.628
869410304,0.22,4.758,9.434,        869389760,2.21,1.054,-1.766
869410304,0.68,4.556,9.39,        869389824,2.522,1.138,-1.878
869410304,1.234,4.338,9.398,        869389824,2.714,1.188,-2.004
869410368,1.678,3.86,9.498,        869389824,2.84,1.234,-2.16
869389312,-0.25,2.694,10.982,        869389824,3.038,1.27,-2.272
869389376,1.002,-0.812,10.482,        869389824,3.276,1.292,-2.344
869389376,0.954,-0.35,10.798,        869389824,3.522,1.324,-2.434
869389376,0.9,-0.096,11.122,        869389824,3.716,1.388,-2.568
869389440,0.07,0.576,11.192,        869389888,3.818,1.444,-2.666
869389440,-0.366,0.668,11.18,        869389888,3.776,1.494,-2.732
869389440,-0.676,0.676,11.284,        869389888,3.642,1.52,-2.832
869389440,-0.762,0.794,11.148,        869389888,3.51,1.55,-2.952
869389440,-0.568,0.834,11.104,        869389888,3.416,1.656,-3.038
869389440,-0.334,0.854,11.044,        869389888,3.428,1.76,-3.094
869389440,-0.086,0.816,10.822,        869389952,3.658,1.828,-3.112
869389504,0.078,0.586,10.586,        869389952,4.006,1.844,-3.07
869389504,0.104,0.15,10.242,        869389952,4.296,1.814,-3.06
869389504,0.158,-0.104,9.918,        869389952,4.566,1.754,-3.068
869389504,0.368,-0.06,9.848,        869389952,4.71,1.68,-3.09
869389504,0.566,0.146,9.748,        869389952,4.718,1.626,-3.188
869389504,0.616,0.35,9.714,        869389952,4.716,1.566,-3.294
869389504,0.504,0.288,9.65,        869390016,4.708,1.526,-3.312
869389568,0.24,0.302,9.47,        869390016,4.696,1.536,-3.258
869389568,0.104,0.56,9.368,        869390016,4.58,1.514,-3.224
869389568,0.106,1.036,9.12,        869390016,4.322,1.462,-3.218
869389568,0.112,1.442,9.064,        869390016,3.986,1.386,-3.208
869389568,0.064,1.608,9.192,        869390016,3.532,1.294,-3.25
869389568,0.028,1.726,9.218,        869390080,3.118,1.198,-3.272
869389632,-0.036,1.668,9.252,        869390080,2.866,1.04,-3.266
869389632,-0.112,1.672,9.128,        869390080,2.822,0.882,-3.234
869389632,-0.228,1.79,8.984,        869390080,2.94,0.772,-3.136
869389632,-0.396,1.882,8.846,        869390080,2.944,0.724,-3.074
869389632,-0.518,1.88,8.484,        869390080,2.856,0.708,-3.082
869389632,-0.472,1.684,7.992,        869390080,2.836,0.552,-3.1
869389696,-0.258,1.44,7.472,        869390144,2.866,0.29,-3.08
869389696,-0.01,1.164,6.956,        869390144,2.918,0.054,-2.996
869389696,0.168,0.844,6.506,        869390144,2.94,-0.132,-2.874
869389696,0.292,0.598,5.956,        869390144,2.916,-0.246,-2.766
869389696,0.446,0.552,5.498,        869390144,2.97,-0.354,-2.638
869389696,0.702,0.694,5.292,        869390144,3.02,-0.498,-2.474
869389696,0.834,1.012,5.234,        869390208,2.988,-0.596,-2.32
869389760,0.634,1.234,5.248,        869390208,2.894,-0.658,-2.184
869389760,0.134,1.184,5.2,        869390208,2.684,-0.678,-2.066
869389760,-0.328,1.168,4.95,        869390208,2.366,-0.63,-1.968
869389760,-0.734,1.112,4.678,        869390208,2.026,-0.534,-1.886
869389760,-1.084,1.216,4.89,        869390208,1.676,-0.428,-1.83
869389760,-1.446,2.058,5.234,        869390208,1.29,-0.296,-1.79
869389824,-2.068,3.066,5.21,        869390272,0.932,-0.184,-1.756
869389824,-2.798,3.554,5.162,        869390272,0.602,-0.152,-1.722
869389824,-3.258,3.702,4.938,        869390272,0.27,-0.172,-1.698
869389824,-3.426,3.912,4.93,        869390272,-0.048,-0.212,-1.674
869389824,-3.488,4.306,4.776,        869390272,-0.316,-0.262,-1.636
869389824,-3.658,4.692,4.662,        869390272,-0.514,-0.312,-1.59
869389824,-3.924,5.104,4.754,        869390336,-0.628,-0.362,-1.542
869389888,-4.386,5.784,5.086,        869390336,-0.618,-0.4,-1.48
869389888,-5.072,6.64,4.858,        869390336,-0.544,-0.426,-1.396
869389888,-5.7,7.122,4.386,        869390336,-0.44,-0.426,-1.31
869389888,-5.976,6.936,4.32,        869390336,-0.324,-0.406,-1.222
869389888,-6.142,6.324,4.494,        869390336,-0.214,-0.376,-1.122
869389888,-6.448,5.888,4.618,        869390336,-0.128,-0.33,-1.012
869389952,-6.784,5.952,4.582,        869390400,-0.072,-0.268,-0.892
869389952,-7.358,6.42,4.716,        869390400,-0.038,-0.202,-0.784
869389952,-7.92,7.126,4.804,        869390400,-0.008,-0.132,-0.692
869389952,-8.46,7.684,4.852,        869390400,-0.016,-0.064,-0.602
869389952,-8.934,7.892,4.592,        869390400,-0.048,-0.002,-0.518
869389952,-9.234,7.81,3.932,        869390400,-0.088,0.05,-0.45
869389952,-9.198,7.546,3.276,        869390464,-0.132,0.1,-0.402
869390016,-9.026,7.774,3.094,        869390464,-0.106,0.144,-0.348
869390016,-9.094,8.564,3.288,        869390464,-0.038,0.186,-0.252
869390016,-9.498,9.544,3.69,        869390464,-0.024,0.216,-0.134
869390016,-10.066,10.502,3.984,        869390464,-0.09,0.226,-0.036
869390016,-10.86,10.76,3.896,        869390464,-0.192,0.186,0.054
869390016,-11.35,10.32,3.462,        869390464,-0.276,0.09,0.156
869390080,-11.596,9.452,2.868,        869390528,-0.254,0.016,0.282
869390080,-11.672,8.668,2.786,        869390528,-0.128,-0.018,0.444
869390080,-11.502,8.328,2.716,        869390528,0.032,-0.004,0.622
869390080,-11.56,8.192,2.822,        869390528,0.158,0.06,0.78
869390080,-11.99,8.198,3.164,        869390528,0.166,0.118,0.906
869390080,-12.672,8.09,3.05,        869390528,0.106,0.152,1.002
869390080,-13.178,7.468,2.684,        869390592,-0.01,0.132,1.07
869390144,-13.214,6.746,2.578,        869390592,-0.184,0.06,1.108
869390144,-13.002,6.3,2.494,        869390592,-0.32,-0.008,1.13
869390144,-12.808,6.08,2.278,        869390592,-0.368,-0.04,1.156
869390144,-12.574,6.174,1.968,        869390592,-0.392,-0.046,1.188
869390144,-12.256,6.114,1.816,        869390592,-0.45,-0.02,1.208
869390144,-11.748,5.828,1.898,        869390592,-0.58,-0.002,1.21
869390208,-11.044,5.674,2.108,        869390656,-0.752,-0.002,1.2
869390208,-10.306,5.732,2.346,        869390656,-0.914,-0.006,1.172
869390208,-9.542,5.894,2.518,        869390656,-1.012,0.002,1.136
869390208,-8.906,6.094,2.472,        869390656,-1.044,0.034,1.114
869390208,-8.564,6.12,2.444,        869390656,-1.032,0.06,1.114
869390208,-8.422,5.874,2.682,        869390656,-1.004,0.074,1.102
869390208,-8.546,5.63,2.806,        869390720,-0.998,0.08,1.076
869390272,-8.87,5.642,2.68,        869390720,-1.016,0.092,1.054
869390272,-9.156,5.802,2.69,        869390720,-1.024,0.1,1.038
869390272,-9.286,5.912,2.826,        869390720,-1.002,0.104,1.028
869390272,-9.324,5.858,2.83,        869390720,-1.05,0.12,1.032
869390272,-9.27,5.62,2.736,        869390720,-1.296,0.166,1.04
