877477312,-0.946,1.18,9.744,        877477440,-0.432,-0.262,-0.206
877477312,-1.21,1.152,9.96,        877477440,-0.268,-0.776,-0.1
877477312,-1.728,0.986,9.522,        877477440,-0.034,-0.922,-0.022
877477376,-1.708,0.772,9.25,        877477440,0.134,-0.874,-0.056
877477376,-1.968,0.98,9.834,        877477440,0.042,-0.712,-0.204
877477376,-1.786,1.332,10.05,        877477440,-0.154,-0.42,-0.338
877477376,-1.532,1.582,9.822,        877477440,-0.236,-0.102,-0.404
877477376,-1.11,1.422,10.16,        877477504,-0.198,-0.004,-0.412
877477376,-0.906,1.148,9.3,        877477504,-0.06,0.004,-0.384
877477440,-1.18,1.088,9.03,        877477504,0.196,0.21,-0.358
877477440,-1.232,0.864,9.046,        877477504,0.296,0.362,-0.37
877477440,-1.232,0.786,8.66,        877477504,0.2,0.528,-0.414
877477440,-1.566,1.112,8.828,        877477504,0.04,0.682,-0.454
877477440,-1.636,1.144,9.426,        877477568,-0.216,0.592,-0.436
877477440,-1.406,1.074,9.59,        877477568,-0.434,0.354,-0.412
877477440,-1.078,0.948,9.422,        877477568,-0.416,-0.068,-0.316
877477504,-0.96,0.916,9.538,        877477568,-0.174,-0.178,-0.262
877477504,-0.656,0.878,8.996,        877477568,0.076,-0.18,-0.28
877477504,-0.602,1.168,9.15,        877477568,0.168,0.078,-0.338
877477504,-0.472,0.934,9.572,        877477568,0.134,0.254,-0.346
877477504,-0.834,0.466,9.346,        877477632,0.136,0.326,-0.312
877477504,-0.242,1.01,9.068,        877477632,0.216,0.396,-0.25
877477568,0.006,1.37,9.686,        877477632,0.32,0.42,-0.12
877477568,-0.242,1.358,9.666,        877477632,0.394,0.348,0.02
877477568,-0.468,1.558,10.038,        877477632,0.45,0.332,0.094
877477568,-0.858,1.418,9.632,        877477632,0.614,0.21,0.174
877477568,-1.112,1.258,9.546,        877477696,0.884,-0.028,0.278
877477568,-0.78,1.23,9.56,        877477696,1.142,-0.256,0.412
877477568,-0.33,1.226,9.51,        877477696,1.38,-0.692,0.592
877477632,-0.322,1.406,9.366,        877477696,1.456,-1.116,0.76
877477632,-0.184,1.6,9.21,        877477696,1.34,-1.208,0.834
877477632,-0.02,1.72,9.138,        877477696,1.08,-1.084,0.83
877477632,-0.25,1.998,9.268,        877477696,0.98,-0.282,0.54
877477632,-1.064,2.28,8.948,        877477760,1.008,0.826,-0.014
877477632,-1.47,2.574,7.904,        877477760,1.29,1.24,-0.354
877477696,-1.176,2.666,7.236,        877451200,0.54,0.472,-0.928
877477696,-1.278,2.724,6.25,        877451200,0.612,0.442,-0.938
877477696,-1.148,2.584,6.632,        877451200,0.736,0.416,-0.936
877477696,-1.13,2.558,7.29,        877451200,0.854,0.398,-0.932
877477696,-0.16,1.97,8.906,        877451264,0.976,0.394,-0.92
877477696,0.724,2.618,10.646,        877451264,1.09,0.392,-0.918
877477696,1.168,4.166,11.648,        877451264,1.176,0.384,-0.918
877477760,1.592,5.636,9.598,        877451264,1.26,0.388,-0.912
877477760,1.664,4.028,11.022,        877451264,1.364,0.404,-0.918
877451072,-2.638,-1.372,9.442,        877451264,1.492,0.384,-0.916
877451072,-2.692,-2.056,9.406,        877451264,1.65,0.346,-0.884
877451136,-2.956,-2.2,9.424,        877451328,1.774,0.298,-0.866
877451136,-3.138,-2.012,9.458,        877451328,1.838,0.22,-0.834
877451136,-3.036,-1.946,9.43,        877451328,1.89,0.15,-0.778
877451136,-2.944,-2.224,9.442,        877451328,1.914,0.104,-0.73
877451136,-3.018,-1.982,9.382,        877451328,1.91,0.06,-0.694
877451136,-3.228,-1.338,9.142,        877451328,1.89,0.024,-0.65
877451136,-3.24,-1.202,9.402,        877451392,1.812,-0.004,-0.708
877451200,-2.94,-1.288,9.534,        877451392,1.622,-0.082,-0.868
877451200,-2.804,-1.284,9.378,        877451392,1.414,-0.048,-0.982
877451200,-2.798,-1.54,9.17,        877451392,1.156,0.012,-1.122
877451200,-2.82,-1.792,8.912,        877451392,0.878,0.084,-1.284
877451200,-2.784,-1.934,8.7,        877451392,0.762,0.148,-1.302
877451200,-2.614,-1.988,8.534,        877451392,0.846,0.168,-1.134
877451264,-2.484,-2.044,8.304,        877451456,1.034,0.174,-0.954
877451264,-2.436,-2.208,8.086,        877451456,1.298,0.184,-0.826
877451264,-2.364,-2.332,7.868,        877451456,1.51,0.204,-0.7
877451264,-2.196,-2.52,7.57,        877451456,1.466,0.27,-0.596
877451264,-2.118,-2.722,7.18,        877451456,1.26,0.364,-0.506
877451264,-2.172,-2.554,6.914,        877451456,1.066,0.432,-0.434
877451264,-2.328,-2.062,6.858,        877451520,0.938,0.46,-0.378
877451328,-2.39,-1.554,6.924,        877451520,0.866,0.436,-0.314
877451328,-2.326,-0.99,6.948,        877451520,0.842,0.434,-0.274
877451328,-2.184,-0.462,7.084,        877451520,0.776,0.45,-0.27
877451328,-1.928,-0.006,7.114,        877451520,0.7,0.454,-0.238
877451328,-1.696,0.65,7.29,        877451520,0.71,0.45,-0.21
877451328,-1.622,1.466,7.56,        877451520,0.788,0.406,-0.198
877451392,-1.684,2.516,7.802,        877451584,0.87,0.346,-0.162
877451392,-1.608,4.08,8.382,        877451584,0.806,0.294,-0.156
877451392,-1.794,5.526,8.862,        877451584,0.62,0.288,-0.15
877451392,-1.968,6.244,9.232,        877451584,0.408,0.306,-0.128
877451392,-2.074,6.426,9.288,        877451584,0.262,0.302,-0.084
877451392,-2.494,6.428,9.422,        877451584,0.272,0.278,-0.038
877451392,-2.892,6.076,9.85,        877451648,0.392,0.242,-0.038
877451456,-2.69,5.468,10.014,        877451648,0.582,0.188,-0.056
877451456,-2.148,5.374,10.042,        877451648,0.76,0.12,-0.062
877451456,-1.968,6.034,10.238,        877451648,0.878,0.098,-0.116
877451456,-2.168,6.766,9.992,        877451648,0.926,0.052,-0.182
877451456,-2.44,6.758,9.628,        877451648,0.834,-0.042,-0.184
877451456,-2.524,6.298,9.402,        877451648,0.608,-0.088,-0.202
877451520,-2.596,6.116,9.166,        877451712,0.414,-0.072,-0.238
877451520,-2.876,6.34,8.952,        877451712,0.33,-0.044,-0.292
877451520,-3.114,6.372,9.086,        877451712,0.396,-0.026,-0.346
