868477504,-0.094,1.01,9.81,        868477568,-0.086,0.014,-0.012
868477568,0.04,1.108,9.908,        868477568,-0.066,0,-0.018
868477568,0.048,1.28,9.81,        868477568,-0.064,-0.004,-0.008
868477568,-0.132,1.094,9.778,        868477632,-0.072,-0.014,-0.008
868477568,-0.196,1.096,9.786,        868477632,-0.028,-0.026,-0.004
868477568,-0.138,1.34,9.794,        868477632,-0.02,-0.034,-0.006
868477568,-0.24,1.132,9.822,        868477632,-0.052,-0.026,-0.01
868477632,-0.286,1.114,9.772,        868477632,-0.036,-0.03,-0.02
868477632,-0.192,1.192,9.764,        868477632,-0.05,-0.036,-0.02
868477632,-0.066,1.27,9.81,        868477632,-0.046,-0.04,-0.008
868477632,-0.124,1.23,9.698,        868477696,-0.048,-0.034,-0.006
868477632,-0.138,1.072,9.668,        868477696,-0.078,-0.02,-0.01
868477632,-0.142,1.072,9.668,        868477696,-0.074,-0.012,-0.004
868477632,-0.102,1.162,9.576,        868477696,-0.066,-0.01,-0.006
868477696,-0.154,1.046,9.64,        868477696,-0.07,0,-0.024
868477696,-0.228,1.058,9.65,        868477696,-0.062,0.004,-0.036
868477696,-0.254,1.168,9.622,        868477760,-0.074,0.006,-0.026
868477696,-0.116,1.236,9.644,        868477760,-0.052,0.002,-0.008
868477696,-0.19,1.218,9.584,        868477760,-0.036,0.008,0.002
868477696,-0.28,1.102,9.706,        868477760,-0.024,0,0.006
868477760,-0.286,1.148,9.726,        868477760,-0.036,-0.012,0.012
868477760,-0.216,1.108,9.756,        868477760,-0.068,-0.008,0.014
868477760,-0.25,0.938,9.738,        868477760,-0.08,-0.01,0.008
868477760,-0.226,0.998,9.76,        868477824,-0.086,-0.004,0.004
868477760,-0.046,1.076,9.832,        868477824,-0.084,0,0.018
868477760,-0.032,1.194,9.75,        868477824,-0.074,0.004,0.036
868477760,-0.044,1.106,9.788,        868477824,-0.04,-0.002,0.042
868477824,-0.07,1.064,9.816,        868477824,0.006,-0.01,0.018
868477824,-0.1,1.064,9.82,        868477824,0.008,-0.01,0.002
868477824,-0.158,1.064,9.824,        868477888,-0.01,-0.01,0.004
868477824,-0.148,1.136,9.706,        868477888,-0.014,-0.006,0.004
868477824,-0.208,1.06,9.724,        868477888,-0.008,0,0.006
868477824,-0.198,1.11,9.716,        868477888,-0.01,0.014,0.014
868477888,-0.214,1.076,9.67,        868477888,-0.026,0.028,0.038
868477888,-0.272,1.024,9.616,        868477888,-0.066,0.042,0.068
868477888,-0.25,1.02,9.674,        868477888,-0.084,0.048,0.094
